ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_1_1_m00000-1_m00902_felt1___20260313-145945.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_1_hp1_f1_20260313-145945

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:59:45
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 902
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 0
Kjørefelt		: 1
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 902,268820874122
Kjørefelt		: 1
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 901	: 1	: 	: 1	: 1	: -1	: 903

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
180,0	1	179,0	1	180,0	20,9	163,6	-1,7	2000	NaN	NaN	C	9955	68,7	70,4	55	59,3599680	24,7154323	6620480,38	1051056,47	-83,0	316,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	80,0	20,7	-83,1	20,4	-83,0	20,9	163,6	-1,7	316,3	78,8	18,8	-81,8	18,8	-5,1	18,8	161,7	-1,6	136,5	78,8	22,5	-83,0	22,6	-79,0	22,8	161,8	-1,6	367,3	72,8	47,7	-78,2	46,7	-179,5	0,0	149,8	-1,6	0,0	78,7	10,4	-83,0	12,3	179,6	25,7	160,5	-1,7	221,1	80,0	20,7	-83,1	20,4	-83,0	20,9	163,6	-1,7	316,3	
181,0	1	180,0	1	181,0	20,3	161,4	-1,8	2000	NaN	NaN	C	10011	68,7	70,4	56	59,3599600	24,7154265	6620479,45	1051056,27	-82,0	307,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	77,7	19,7	-83,5	20,1	-82,0	20,3	161,4	-1,8	307,6	77,3	18,4	-82,8	18,4	-5,4	18,4	160,1	-1,7	127,8	77,3	21,6	-82,8	21,6	-82,0	21,7	160,4	-1,7	357,4	71,4	47,6	-78,3	44,7	-179,6	0,0	149,5	-1,7	0,0	77,3	10,3	-83,1	12,1	179,6	24,5	161,1	-1,8	216,8	77,7	19,7	-83,5	20,1	-82,0	20,3	161,4	-1,8	307,6	
182,0	1	181,0	1	182,0	20,4	160,5	-2,0	2000	NaN	NaN	C	10060	68,8	70,4	55	59,3599520	24,7154206	6620478,51	1051056,07	-82,4	307,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	77,6	20,3	-83,1	20,2	-82,4	20,4	160,5	-2,0	307,4	77,6	19,1	-83,1	19,1	-0,4	19,1	160,5	-1,8	140,2	77,6	21,9	-83,1	21,9	-82,4	22,1	160,5	-1,8	373,6	69,5	47,7	-78,2	45,6	-179,7	0,0	147,9	-1,8	0,0	77,6	10,4	-83,1	12,0	179,6	24,4	160,5	-2,0	223,1	77,6	20,3	-83,1	20,2	-82,4	20,4	160,5	-2,0	307,4	
183,0	1	182,0	1	183,0	20,5	159,1	-2,2	2000	NaN	NaN	C	10109	68,8	70,4	56	59,3599440	24,7154148	6620477,58	1051055,87	-81,1	319,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	74,1	20,4	-83,1	20,2	-81,1	20,5	159,1	-2,2	319,1	74,0	18,7	-83,0	18,7	-1,6	18,7	156,5	-2,1	130,4	73,4	21,7	-82,6	21,8	72,1	22,2	156,5	-2,1	375,9	70,1	48,0	-78,3	45,9	-179,6	0,0	147,9	-2,1	0,0	73,4	10,6	-83,1	11,9	179,4	24,2	156,5	-2,2	221,4	74,1	20,4	-83,1	20,2	-81,1	20,5	159,1	-2,2	319,1	
184,0	1	183,0	1	184,0	19,9	156,9	-2,2	2000	NaN	NaN	C	10165	68,8	70,4	55	59,3599348	24,7154080	6620476,51	1051055,64	-82,1	294,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	73,1	19,1	-82,8	19,9	-82,1	19,9	156,9	-2,2	294,8	72,4	18,1	-81,8	18,1	-5,1	18,1	153,5	-2,1	119,9	72,4	20,6	-81,8	21,4	-81,7	21,4	154,1	-2,1	342,7	66,9	47,2	-77,7	44,8	-179,5	0,0	144,9	-2,1	0,0	72,4	10,5	-82,1	11,7	179,1	22,8	154,1	-2,2	216,5	73,1	19,1	-82,8	19,9	-82,1	19,9	156,9	-2,2	294,8	
185,0	1	184,0	1	185,0	19,7	160,4	-2,0	2000	NaN	NaN	C	10215	68,8	70,4	55	59,3599268	24,7154022	6620475,58	1051055,44	-85,0	290,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,4	19,1	-85,1	19,4	-85,0	19,7	160,4	-2,0	290,5	73,6	18,0	-84,4	18,0	-8,6	18,0	156,4	-2,0	124,6	73,6	20,3	-84,4	20,7	-80,4	20,7	156,5	-2,0	329,3	68,9	46,8	-79,0	44,7	-179,6	0,0	146,6	-2,0	0,0	73,6	10,3	-85,0	11,1	179,2	22,2	157,8	-2,0	214,9	75,4	19,1	-85,1	19,4	-85,0	19,7	160,4	-2,0	290,5	
186,0	1	185,0	1	186,0	20,7	159,5	-1,9	2000	NaN	NaN	C	10271	68,8	70,4	55	59,3599177	24,7153955	6620474,51	1051055,21	-86,1	304,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,4	19,2	-86,1	20,7	-86,1	20,7	159,5	-1,9	304,7	71,4	19,0	-85,0	19,0	-5,9	19,0	156,2	-1,8	128,4	71,4	20,8	-85,1	22,1	-85,0	22,1	156,2	-1,8	348,6	67,5	47,7	-80,7	45,7	-179,5	0,0	147,5	-1,8	0,0	71,4	10,3	-85,8	12,3	179,4	23,7	156,5	-1,9	218,6	72,4	19,2	-86,1	20,7	-86,1	20,7	159,5	-1,9	304,7	
187,0	1	186,0	1	187,0	20,7	159,2	-1,8	2000	NaN	NaN	C	10321	68,9	70,4	55	59,3599097	24,7153896	6620473,58	1051055,01	-86,3	311,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,0	19,9	-86,5	20,7	-86,3	20,7	159,2	-1,8	311,3	71,5	18,6	-85,1	18,6	-5,1	18,6	157,1	-1,8	128,5	71,4	21,9	-85,7	21,7	-85,1	22,2	156,0	-1,8	369,1	65,6	48,8	-82,4	45,4	-179,5	0,0	145,4	-1,8	0,0	70,2	10,5	-85,7	12,2	179,4	23,9	155,8	-1,8	225,1	72,0	19,9	-86,5	20,7	-86,3	20,7	159,2	-1,8	311,3	
188,0	1	187,0	1	188,0	20,0	160,4	-1,7	2000	NaN	NaN	C	10377	68,9	70,4	56	59,3599005	24,7153828	6620472,51	1051054,77	-85,1	319,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	74,1	19,4	-87,8	19,7	-85,1	20,0	160,4	-1,7	319,0	73,4	17,8	-85,8	17,8	-5,9	17,8	158,9	-1,6	131,9	73,0	21,8	-85,8	21,5	69,2	22,0	158,4	-1,6	386,5	66,4	49,2	-81,4	46,0	-179,5	0,0	147,2	-1,6	0,0	73,0	10,1	-85,8	11,0	179,7	23,6	158,3	-1,7	219,8	74,1	19,4	-87,8	19,7	-85,1	20,0	160,4	-1,7	319,0	
189,0	1	188,0	1	189,0	20,8	161,2	-1,5	2000	NaN	NaN	C	10427	68,9	70,4	56	59,3598926	24,7153769	6620471,58	1051054,57	72,7	333,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	74,8	20,8	-86,5	20,4	72,7	20,8	161,2	-1,5	333,8	74,7	18,7	-85,8	18,7	-8,0	18,7	161,1	-1,5	138,4	74,7	22,5	-85,8	22,6	72,7	22,6	159,8	-1,5	395,1	67,4	50,0	-79,0	46,7	-179,6	0,0	146,4	-1,5	0,0	74,7	10,8	-85,8	11,4	179,5	24,2	161,1	-1,5	228,9	74,8	20,8	-86,5	20,4	72,7	20,8	161,2	-1,5	333,8	
190,0	1	189,0	1	190,0	21,2	159,8	-1,4	2000	NaN	NaN	C	10477	69,0	70,4	56	59,3598846	24,7153709	6620470,65	1051054,36	-86,4	330,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	73,4	20,4	-86,5	20,8	-86,4	21,2	159,8	-1,4	330,1	69,4	19,3	-86,4	19,3	-7,4	19,3	157,9	-1,3	138,6	69,4	22,2	-86,4	22,9	-85,3	22,9	157,9	-1,3	381,2	64,1	49,7	-81,5	47,3	-179,7	0,0	145,4	-1,3	0,0	69,4	10,8	-86,4	11,7	179,4	24,2	157,9	-1,4	231,8	73,4	20,4	-86,5	20,8	-86,4	21,2	159,8	-1,4	330,1	
191,0	1	190,0	1	191,0	20,7	160,2	-1,4	2000	NaN	NaN	C	10533	69,0	70,4	55	59,3598755	24,7153640	6620469,58	1051054,12	72,4	319,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,4	20,6	-88,1	19,9	72,4	20,7	160,2	-1,4	319,4	72,1	19,1	-87,6	19,1	-7,1	19,1	158,9	-1,4	138,1	72,4	22,3	-87,6	21,6	72,4	22,4	158,9	-1,4	370,5	65,9	49,2	-81,7	45,6	-179,6	0,0	147,2	-1,4	0,0	72,1	11,1	-87,6	11,3	179,5	23,6	158,8	-1,4	229,3	72,4	20,6	-88,1	19,9	72,4	20,7	160,2	-1,4	319,4	
192,0	1	191,0	1	192,0	20,9	160,8	-1,4	2000	NaN	NaN	C	10583	69,0	70,4	56	59,3598674	24,7153581	6620468,65	1051053,91	70,8	317,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,0	20,7	-88,5	20,2	70,8	20,9	160,8	-1,4	317,4	70,1	19,2	-88,4	19,2	-6,8	19,2	157,9	-1,3	130,9	70,7	22,5	-88,4	21,7	69,4	22,6	158,6	-1,3	378,5	65,4	49,6	-83,2	45,7	-179,5	0,0	149,8	-1,3	0,0	70,7	11,4	-88,4	11,8	179,6	23,6	157,9	-1,4	230,1	72,0	20,7	-88,5	20,2	70,8	20,9	160,8	-1,4	317,4	
193,0	1	192,0	1	193,0	20,8	157,4	-1,3	2000	NaN	NaN	C	10632	69,0	70,4	55	59,3598606	24,7153529	6620467,84	1051053,74	66,9	320,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,1	20,7	-88,7	20,6	66,9	20,8	157,4	-1,3	320,8	67,5	18,9	-88,1	18,9	-6,9	18,9	155,5	-1,3	128,5	67,5	23,1	-88,1	22,2	67,4	23,1	155,5	-1,3	384,7	61,0	50,3	-82,6	45,7	-179,3	0,0	144,2	-1,3	0,0	67,4	11,4	-88,1	11,5	179,5	24,4	155,5	-1,3	232,4	68,1	20,7	-88,7	20,6	66,9	20,8	157,4	-1,3	320,8	
194,0	1	193,0	1	194,0	21,5	158,1	-1,3	2000	NaN	NaN	C	10689	69,1	70,4	55	59,3598514	24,7153461	6620466,77	1051053,50	-88,0	319,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,8	20,5	-88,4	20,8	-88,0	21,5	158,1	-1,3	319,8	68,8	19,2	-88,4	19,2	-8,3	19,2	156,8	-1,2	135,9	67,5	22,5	-88,0	22,4	-12,1	22,9	155,8	-1,2	371,5	60,7	49,7	-83,2	45,8	-179,3	0,0	143,9	-1,2	0,0	67,5	11,3	-88,4	11,9	179,4	24,4	155,5	-1,3	229,1	68,8	20,5	-88,4	20,8	-88,0	21,5	158,1	-1,3	319,8	
195,0	1	194,0	1	195,0	21,4	157,3	-1,4	2000	NaN	NaN	C	10738	69,1	70,5	55	59,3598434	24,7153401	6620465,84	1051053,30	65,6	320,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,2	21,1	-89,9	21,3	65,6	21,4	157,3	-1,4	320,2	66,3	20,0	-89,8	20,0	-9,2	20,0	157,0	-1,4	141,6	68,1	22,3	-89,3	22,4	65,6	22,6	157,3	-1,4	361,8	62,3	49,9	-84,5	45,8	-179,3	0,0	147,3	-1,4	0,0	68,1	11,8	-89,3	12,2	179,3	23,5	157,3	-1,4	236,6	68,2	21,1	-89,9	21,3	65,6	21,4	157,3	-1,4	320,2	
196,0	1	195,0	1	196,0	21,6	154,9	-1,5	2000	NaN	NaN	C	10794	69,1	70,5	55	59,3598343	24,7153333	6620464,77	1051053,06	-12,6	327,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	63,3	21,2	-90,7	21,2	-12,6	21,6	154,9	-1,5	327,2	63,3	20,0	-90,7	20,0	-13,0	20,0	154,9	-1,5	136,5	63,3	22,5	-90,7	22,3	63,0	22,9	154,9	-1,5	368,0	61,4	50,5	-85,5	45,8	-179,3	0,0	145,3	-1,5	0,0	63,3	11,6	-90,7	12,2	179,3	23,6	154,9	-1,5	235,0	63,3	21,2	-90,7	21,2	-12,6	21,6	154,9	-1,5	327,2	
197,0	1	196,0	1	197,0	22,0	156,8	-1,6	2000	NaN	NaN	C	10843	69,1	70,5	55	59,3598262	24,7153274	6620463,83	1051052,85	61,0	336,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	66,1	21,5	-92,7	21,7	61,0	22,0	156,8	-1,6	336,6	65,0	20,1	-91,3	20,1	-13,3	20,1	156,8	-1,5	139,2	65,0	23,1	-91,3	23,2	61,7	23,5	156,8	-1,5	395,5	59,7	51,4	-87,9	46,9	-179,4	0,0	147,2	-1,5	0,0	65,0	11,9	-91,5	12,3	179,2	24,8	156,8	-1,6	238,3	66,1	21,5	-92,7	21,7	61,0	22,0	156,8	-1,6	336,6	
198,0	1	197,0	1	198,0	21,2	156,4	-1,6	2000	NaN	NaN	C	10893	69,1	70,5	55	59,3598182	24,7153214	6620462,90	1051052,65	62,9	321,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	64,2	21,2	-92,2	21,1	62,9	21,2	156,4	-1,6	321,9	63,6	19,5	-92,1	19,5	-15,1	19,5	155,6	-1,6	131,7	64,2	23,4	-92,1	22,7	62,3	23,4	155,6	-1,6	386,3	57,8	51,4	-86,6	46,0	-179,3	0,0	144,3	-1,6	0,0	63,6	11,8	-92,1	12,2	179,3	23,8	155,6	-1,6	235,0	64,2	21,2	-92,2	21,1	62,9	21,2	156,4	-1,6	321,9	
199,0	1	198,0	1	199,0	21,8	158,0	-1,8	2000	NaN	NaN	C	10949	69,1	70,5	55	59,3598090	24,7153147	6620461,83	1051052,42	65,2	328,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	65,2	21,7	-92,4	20,6	65,2	21,8	158,0	-1,8	328,6	64,9	19,6	-92,4	19,6	-13,3	19,6	157,0	-1,8	140,0	65,2	23,2	-92,1	22,2	65,2	23,2	157,3	-1,8	370,0	59,5	51,2	-87,6	45,5	-179,7	0,0	147,2	-1,8	0,0	65,2	12,1	-92,1	11,4	179,3	24,0	157,3	-1,8	235,8	65,2	21,7	-92,4	20,6	65,2	21,8	158,0	-1,8	328,6	
200,0	1	199,0	1	200,0	22,3	157,7	-2,1	2000	NaN	NaN	C	11005	69,2	70,5	56	59,3597999	24,7153079	6620460,76	1051052,18	-92,4	345,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	64,6	21,7	-93,5	22,0	-92,4	22,3	157,7	-2,1	345,3	63,0	20,0	-91,4	20,0	-17,7	20,0	154,6	-2,1	134,5	63,0	24,0	-91,4	24,1	-91,3	24,5	155,4	-2,1	416,7	59,2	52,5	-87,6	48,3	-179,4	0,0	145,7	-2,1	0,0	63,0	12,0	-91,4	12,3	179,4	24,9	155,4	-2,1	242,9	64,6	21,7	-93,5	22,0	-92,4	22,3	157,7	-2,1	345,3	
201,0	1	200,0	1	201,0	22,3	158,8	-2,1	2000	NaN	NaN	C	11047	69,3	70,5	56	59,3597930	24,7153029	6620459,95	1051052,01	-91,8	333,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	64,0	21,0	-93,5	22,0	-91,8	22,3	158,8	-2,1	333,5	64,0	19,1	-92,8	19,1	-17,1	19,1	156,1	-2,1	127,1	64,0	24,0	-92,8	24,5	-91,8	24,9	157,9	-2,1	420,4	57,9	52,3	-88,0	48,5	-179,5	0,0	146,5	-2,1	0,0	64,0	11,8	-92,8	12,5	2,2	25,0	157,9	-2,1	240,4	64,0	21,0	-93,5	22,0	-91,8	22,3	158,8	-2,1	333,5	
202,0	1	201,0	1	202,0	22,6	159,3	-2,2	2000	NaN	NaN	C	11103	69,0	70,5	56	59,3597850	24,7152969	6620459,02	1051051,81	-94,2	347,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	65,5	21,5	-95,2	22,3	-94,2	22,6	159,3	-2,2	347,9	61,9	19,6	-94,7	19,6	-14,8	19,6	157,8	-2,1	136,8	61,9	24,6	-94,4	25,3	-92,2	25,5	157,8	-2,1	442,8	57,5	53,2	-89,3	49,0	-179,6	0,0	146,9	-2,1	0,0	61,9	11,9	-94,7	12,4	179,6	25,7	157,8	-2,2	247,5	65,5	21,5	-95,2	22,3	-94,2	22,6	159,3	-2,2	347,9	
203,0	1	202,0	1	203,0	22,4	158,1	-2,2	2000	NaN	NaN	C	11159	69,0	70,5	55	59,3597758	24,7152902	6620457,94	1051051,58	-94,8	347,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	63,0	21,7	-95,5	22,4	-94,8	22,4	158,1	-2,2	347,1	62,0	19,5	-94,2	19,5	-19,2	19,5	156,2	-2,2	133,0	62,0	24,6	-94,8	24,9	-18,1	24,9	156,2	-2,2	429,8	56,0	52,9	-89,3	47,8	-179,6	0,0	145,8	-2,2	0,0	62,0	11,9	-94,8	12,4	179,2	25,7	156,2	-2,2	246,5	63,0	21,7	-95,5	22,4	-94,8	22,4	158,1	-2,2	347,1	
204,0	1	203,0	1	204,0	22,0	159,1	-2,3	2000	NaN	NaN	C	11207	69,1	70,5	55	59,3597677	24,7152842	6620457,01	1051051,37	-94,0	341,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	63,7	21,2	-95,5	21,5	-94,0	22,0	159,1	-2,3	341,8	63,6	19,2	-94,7	19,2	-18,6	19,2	156,9	-2,3	137,0	63,6	23,8	-94,1	23,3	56,1	24,1	156,9	-2,3	418,1	55,5	52,3	-89,7	46,8	-179,6	0,0	145,8	-2,3	0,0	63,6	11,6	-94,7	11,9	179,5	24,2	156,9	-2,3	239,9	63,7	21,2	-95,5	21,5	-94,0	22,0	159,1	-2,3	341,8	
205,0	1	204,0	1	205,0	22,2	154,6	-2,3	2000	NaN	NaN	C	11256	69,2	70,5	55	59,3597597	24,7152784	6620456,07	1051051,17	-95,4	349,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	59,2	21,2	-95,4	22,2	-95,4	22,2	154,6	-2,3	349,8	59,2	19,7	-95,3	19,7	-19,2	19,7	154,6	-2,2	137,6	59,2	23,1	-95,3	23,6	-94,7	23,6	154,6	-2,2	406,5	54,2	51,8	-88,7	47,3	-179,5	0,0	143,8	-2,2	0,0	59,2	11,3	-95,3	12,2	179,7	24,8	154,6	-2,3	238,4	59,2	21,2	-95,4	22,2	-95,4	22,2	154,6	-2,3	349,8	
206,0	1	205,0	1	206,0	22,3	158,3	-2,2	2000	NaN	NaN	C	11312	69,2	70,5	55	59,3597505	24,7152716	6620455,00	1051050,94	-18,5	351,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	62,0	21,9	-97,4	21,7	-18,5	22,3	158,3	-2,2	351,5	59,8	19,5	-95,4	19,5	-20,1	19,5	156,1	-2,2	133,9	59,8	24,6	-95,4	24,0	58,2	24,8	155,5	-2,2	431,7	55,7	53,3	-90,2	46,9	-179,7	0,0	146,3	-2,2	0,0	59,8	11,9	-96,5	11,8	179,3	26,0	156,1	-2,2	244,9	62,0	21,9	-97,4	21,7	-18,5	22,3	158,3	-2,2	351,5	
207,0	1	206,0	1	207,0	22,4	157,8	-2,1	2000	NaN	NaN	C	11367	69,2	70,5	55	59,3597425	24,7152656	6620454,06	1051050,73	-19,0	353,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	59,8	21,6	-97,7	22,0	-19,0	22,4	157,8	-2,1	353,6	59,8	19,5	-97,7	19,5	-21,0	19,5	157,8	-2,1	135,8	59,8	24,7	-97,7	24,5	59,5	25,1	157,8	-2,1	442,1	55,0	53,2	-91,1	47,6	-179,7	0,0	144,9	-2,1	0,0	59,8	11,7	-97,7	12,1	179,5	26,0	157,8	-2,1	241,2	59,8	21,6	-97,7	22,0	-19,0	22,4	157,8	-2,1	353,6	
208,0	1	207,0	1	208,0	22,8	158,1	-2,0	2000	NaN	NaN	C	11416	69,3	70,5	55	59,3597345	24,7152596	6620453,12	1051050,52	-98,2	357,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	59,2	22,1	-99,0	22,7	-98,2	22,8	158,1	-2,0	357,8	58,5	20,3	-99,0	20,3	-22,2	20,3	156,7	-1,9	139,4	58,5	24,6	-99,0	24,9	-98,2	24,9	156,7	-1,9	430,4	56,0	53,6	-93,4	47,5	-179,7	0,0	149,4	-1,9	0,0	58,5	12,0	-99,0	12,3	179,1	26,0	156,7	-2,0	239,8	59,2	22,1	-99,0	22,7	-98,2	22,8	158,1	-2,0	357,8	
209,0	1	208,0	1	209,0	22,7	159,2	-1,9	2000	NaN	NaN	C	11471	69,2	70,5	55	59,3597253	24,7152528	6620452,05	1051050,29	-99,1	345,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	59,5	21,1	-99,5	22,7	-99,1	22,7	159,2	-1,9	345,2	59,4	19,8	-98,8	19,8	-25,7	19,8	157,6	-1,8	139,1	59,2	23,4	-99,1	24,8	-98,7	24,8	157,3	-1,8	414,5	53,5	52,3	-92,1	47,6	-179,6	0,0	147,3	-1,8	0,0	59,2	11,6	-99,1	12,6	-169,9	25,0	157,3	-1,9	241,0	59,5	21,1	-99,5	22,7	-99,1	22,7	159,2	-1,9	345,2	
210,0	1	209,0	1	210,0	23,2	160,3	-1,8	2000	NaN	NaN	C	11520	69,2	70,5	56	59,3597173	24,7152468	6620451,11	1051050,08	-100,0	343,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	59,7	20,8	-100,0	23,2	-100,0	23,2	160,3	-1,8	343,5	57,9	20,1	-98,3	20,1	-22,8	20,1	157,7	-1,7	142,7	57,9	23,2	-98,3	24,8	-98,3	24,8	157,7	-1,7	411,5	51,6	52,4	-95,4	47,6	-179,4	0,0	147,1	-1,7	0,0	57,9	11,5	-98,3	12,9	-174,0	25,0	157,7	-1,8	241,8	59,7	20,8	-100,0	23,2	-100,0	23,2	160,3	-1,8	343,5	
211,0	1	210,0	1	211,0	22,8	159,0	-1,6	2000	NaN	NaN	C	11568	69,3	70,5	56	59,3597092	24,7152408	6620450,18	1051049,87	-100,0	349,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	59,1	21,9	-100,6	22,8	-100,0	22,8	159,0	-1,6	349,4	58,5	19,9	-99,9	19,9	-21,0	19,9	158,3	-1,7	138,3	56,6	25,0	-99,9	25,2	-99,3	25,2	156,5	-1,7	439,7	52,8	53,8	-94,4	47,8	-179,3	0,0	147,1	-1,7	0,0	56,6	12,1	-99,8	12,3	-173,2	25,4	156,4	-1,6	248,4	59,1	21,9	-100,6	22,8	-100,0	22,8	159,0	-1,6	349,4	
