ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_1_1_m00000-1_m00898_felt1___20260313-145521.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_1_hp1_f1_20260313-145521

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:55:21
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 898
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 0
Kjørefelt		: 1
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 898,730734351469
Kjørefelt		: 1
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 898	: 1	: 	: 1	: 1	: -1	: 899

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
240,0	1	239,0	1	240,0	21,9	158,1	-1,9	2000	NaN	NaN	C	13405	68,4	71,0	56	59,3594687	24,7150707	6620422,17	1051044,19	-105,2	329,2	False	NaN	164,0	_	24	NaN	_	NaN	NaN	_	NaN	51,0	21,1	-107,6	21,4	-105,2	21,9	158,1	-1,9	329,2	50,1	19,9	-106,6	19,9	-25,8	19,9	157,5	-2,0	135,5	50,1	22,9	-107,3	22,9	48,9	23,4	157,8	-2,0	386,4	47,3	52,3	-99,8	44,4	-179,7	0,0	147,1	-2,0	0,0	50,1	12,4	-106,5	10,8	-177,0	24,9	156,9	-1,9	228,5	51,0	21,1	-107,6	21,4	-105,2	21,9	158,1	-1,9	329,2	
241,0	1	240,0	1	241,0	21,1	158,3	-1,8	2000	NaN	NaN	C	13461	68,4	71,0	56	59,3594596	24,7150642	6620421,11	1051043,97	-104,5	318,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	50,1	20,6	-108,0	20,6	-104,5	21,1	158,3	-1,8	318,5	49,2	18,8	-105,6	18,8	-30,0	18,8	156,0	-1,9	125,1	49,5	22,9	-107,1	22,5	-28,7	22,9	156,9	-1,9	387,8	47,4	52,4	-100,4	43,8	-179,8	0,0	147,2	-1,9	0,0	49,5	12,2	-105,6	10,6	-177,3	24,8	156,0	-1,8	226,9	50,1	20,6	-108,0	20,6	-104,5	21,1	158,3	-1,8	318,5	
242,0	1	241,0	1	242,0	21,7	158,2	-1,8	2000	NaN	NaN	C	13509	68,4	71,0	56	59,3594517	24,7150584	6620420,18	1051043,77	-107,2	328,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	51,0	21,0	-107,4	21,7	-107,2	21,7	158,2	-1,8	328,3	51,0	19,9	-107,0	19,9	-28,2	19,9	157,8	-1,9	141,7	51,0	22,5	-107,1	23,2	-107,1	23,5	157,8	-1,9	387,5	48,6	52,1	-101,3	44,5	-179,7	0,0	149,7	-1,9	0,0	51,0	12,3	-106,7	11,1	-177,7	24,6	157,8	-1,8	227,7	51,0	21,0	-107,4	21,7	-107,2	21,7	158,2	-1,8	328,3	
243,0	1	242,0	1	243,0	21,2	160,1	-1,8	2000	NaN	NaN	C	13558	68,4	71,0	55	59,3594448	24,7150535	6620419,38	1051043,61	-105,5	321,1	False	NaN	163,5	_	36	NaN	_	NaN	NaN	_	NaN	53,0	20,7	-106,4	21,2	-105,5	21,2	160,1	-1,8	321,1	53,0	19,6	-106,4	19,6	-25,3	19,6	160,0	-1,9	139,6	53,0	22,7	-106,4	22,5	51,7	22,7	160,0	-1,9	377,1	49,8	52,1	-100,5	44,1	-179,4	0,0	149,5	-1,9	0,0	53,0	12,2	-106,4	11,0	-178,0	24,5	160,0	-1,8	223,6	53,0	20,7	-106,4	21,2	-105,5	21,2	160,1	-1,8	321,1	
244,0	1	243,0	1	244,0	21,0	159,2	-1,9	2000	NaN	NaN	C	13614	68,4	71,0	56	59,3594358	24,7150469	6620418,32	1051043,38	49,9	321,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	51,6	20,6	-107,7	20,9	49,9	21,0	159,2	-1,9	321,2	50,4	19,0	-107,4	19,0	-29,4	19,0	158,1	-2,0	134,7	50,4	22,9	-106,9	22,8	49,5	23,0	156,8	-2,0	386,6	48,8	52,1	-99,1	44,2	-179,2	0,0	148,2	-2,0	0,0	50,7	12,1	-106,2	10,3	-176,9	25,0	156,3	-1,9	230,8	51,6	20,6	-107,7	20,9	49,9	21,0	159,2	-1,9	321,2	
245,0	1	244,0	1	245,0	20,7	161,1	-1,8	2000	NaN	NaN	C	13669	68,4	71,0	56	59,3594266	24,7150404	6620417,26	1051043,16	53,9	312,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	54,9	20,6	-106,6	20,3	53,9	20,7	161,1	-1,8	312,0	53,9	18,7	-106,3	18,7	-25,2	18,7	159,8	-1,9	131,5	54,5	22,7	-105,6	22,3	53,9	22,7	159,8	-1,9	379,5	49,2	51,8	-97,3	43,7	-179,6	0,0	147,3	-1,9	0,0	54,5	12,3	-105,6	10,4	-178,5	24,6	159,8	-1,8	227,1	54,9	20,6	-106,6	20,3	53,9	20,7	161,1	-1,8	312,0	
246,0	1	245,0	1	246,0	21,3	163,6	-1,9	2000	NaN	NaN	C	13718	68,4	71,0	56	59,3594187	24,7150346	6620416,33	1051042,96	56,1	326,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	56,8	21,3	-106,2	20,8	56,1	21,3	163,6	-1,9	326,7	55,5	19,4	-106,2	19,4	-25,2	19,4	161,7	-2,0	142,9	56,8	23,5	-106,2	22,8	56,8	23,5	163,6	-2,0	383,2	52,9	52,4	-99,7	43,9	-179,4	0,0	152,7	-2,0	0,0	56,8	12,7	-106,2	10,8	-176,5	25,1	163,6	-1,9	232,8	56,8	21,3	-106,2	20,8	56,1	21,3	163,6	-1,9	326,7	
247,0	1	246,0	1	247,0	20,6	162,7	-2,0	2000	NaN	NaN	C	13773	68,4	71,0	56	59,3594095	24,7150280	6620415,27	1051042,74	55,5	321,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	56,4	20,6	-106,0	20,0	55,5	20,6	162,7	-2,0	321,5	55,4	18,2	-106,0	18,2	-27,1	18,2	160,9	-2,1	130,3	55,5	23,1	-105,9	22,1	55,5	23,1	160,0	-2,1	399,7	50,1	51,9	-98,4	43,7	-179,6	0,0	150,4	-2,1	0,0	55,5	12,0	-105,9	10,2	-177,7	24,2	160,0	-2,0	225,1	56,4	20,6	-106,0	20,0	55,5	20,6	162,7	-2,0	321,5	
248,0	1	247,0	1	248,0	21,0	162,4	-2,0	2000	NaN	NaN	C	13822	68,4	71,0	56	59,3594027	24,7150231	6620414,47	1051042,58	55,4	319,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	56,8	20,8	-105,6	20,7	55,4	21,0	162,4	-2,0	319,0	54,8	18,7	-105,6	18,7	-27,7	18,7	159,2	-2,1	133,9	54,8	22,8	-105,6	22,8	51,6	22,9	159,2	-2,1	394,9	51,1	52,1	-98,5	44,5	-179,6	0,0	149,5	-2,1	0,0	55,4	11,9	-105,6	10,5	-177,0	24,9	160,2	-2,0	225,0	56,8	20,8	-105,6	20,7	55,4	21,0	162,4	-2,0	319,0	
249,0	1	248,0	1	249,0	21,3	159,9	-1,9	2000	NaN	NaN	C	13877	68,5	71,0	56	59,3593936	24,7150164	6620413,41	1051042,35	-102,8	321,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	56,1	21,0	-104,1	20,9	-102,8	21,3	159,9	-1,9	321,3	55,8	18,7	-104,1	18,7	-28,2	18,7	158,9	-2,0	131,2	55,8	23,3	-104,0	23,1	53,0	23,6	158,9	-2,0	396,0	50,7	52,2	-97,9	45,0	-179,9	0,0	147,1	-2,0	0,0	55,8	12,4	-104,0	10,8	-176,6	25,4	159,2	-1,9	230,9	56,1	21,0	-104,1	20,9	-102,8	21,3	159,9	-1,9	321,3	
250,0	1	249,0	1	250,0	22,1	160,8	-1,8	2000	NaN	NaN	C	13926	68,5	71,0	56	59,3593856	24,7150107	6620412,48	1051042,15	57,3	333,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	57,3	22,0	-104,1	21,0	57,3	22,1	160,8	-1,8	333,7	56,1	19,7	-104,1	19,7	-25,2	19,7	158,9	-1,9	140,3	56,7	24,0	-104,1	22,8	56,1	24,2	159,4	-1,9	406,0	52,9	52,8	-98,3	44,7	-179,8	0,0	150,6	-1,9	0,0	56,7	13,1	-104,1	11,0	-175,3	25,3	159,4	-1,8	236,9	57,3	22,0	-104,1	21,0	57,3	22,1	160,8	-1,8	333,7	
251,0	1	250,0	1	251,0	23,0	165,1	-1,8	2000	NaN	NaN	C	13975	68,5	71,0	56	59,3593777	24,7150048	6620411,55	1051041,95	59,9	342,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	59,9	23,0	-104,2	21,9	59,9	23,0	165,1	-1,8	342,4	59,8	20,3	-104,2	20,3	-25,2	20,3	163,7	-1,9	149,1	59,8	25,8	-104,2	24,2	59,8	25,8	163,7	-1,9	423,7	54,8	54,5	-97,7	46,6	-179,7	0,0	152,7	-1,9	0,0	59,9	13,6	-104,2	11,5	-176,2	26,8	164,1	-1,8	247,1	59,9	23,0	-104,2	21,9	59,9	23,0	165,1	-1,8	342,4	
252,0	1	251,0	1	252,0	22,6	164,2	-1,8	2000	NaN	NaN	C	14031	68,6	71,0	56	59,3593686	24,7149982	6620410,49	1051041,73	55,1	344,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	58,9	22,4	-105,4	22,0	55,1	22,6	164,2	-1,8	344,4	57,3	20,0	-104,4	20,0	-26,7	20,0	160,4	-1,9	142,4	57,3	24,9	-104,0	24,1	55,1	25,2	160,1	-1,9	428,4	52,9	53,8	-97,9	46,1	-179,6	0,0	151,0	-1,9	0,0	57,3	13,0	-104,0	11,5	-175,8	26,2	160,1	-1,8	248,0	58,9	22,4	-105,4	22,0	55,1	22,6	164,2	-1,8	344,4	
253,0	1	252,0	1	253,0	22,9	163,2	-1,7	2000	NaN	NaN	C	14087	68,6	71,0	56	59,3593606	24,7149925	6620409,56	1051041,53	-104,7	350,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	58,5	22,1	-104,8	22,4	-104,7	22,9	163,2	-1,7	350,4	57,9	20,5	-103,2	20,5	-24,9	20,5	161,3	-1,7	146,8	57,9	24,5	-103,2	24,6	-100,8	24,9	160,5	-1,7	425,7	52,8	53,1	-98,6	46,6	-179,5	0,0	151,7	-1,7	0,0	58,2	12,6	-103,2	12,0	-175,9	26,1	161,3	-1,7	246,1	58,5	22,1	-104,8	22,4	-104,7	22,9	163,2	-1,7	350,4	
254,0	1	253,0	1	254,0	22,7	163,5	-1,6	2000	NaN	NaN	C	14136	68,6	71,0	55	59,3593526	24,7149867	6620408,63	1051041,34	-103,9	339,0	False	NaN	165,5	_	36	NaN	_	NaN	NaN	_	NaN	60,5	21,4	-103,9	22,7	-103,9	22,7	163,5	-1,6	339,0	59,1	20,0	-103,2	20,0	-29,9	20,0	162,9	-1,6	142,0	59,1	23,9	-103,9	24,7	-103,9	24,7	162,9	-1,6	415,1	52,3	52,8	-98,9	46,6	-179,4	0,0	151,0	-1,6	0,0	59,1	12,0	-103,3	12,3	-175,3	25,1	162,9	-1,6	242,4	60,5	21,4	-103,9	22,7	-103,9	22,7	163,5	-1,6	339,0	
255,0	1	254,0	1	255,0	23,0	159,8	-1,6	2000	NaN	NaN	C	14185	68,6	71,0	56	59,3593446	24,7149811	6620407,70	1051041,15	-101,2	334,9	False	NaN	166,2	_	27	NaN	_	NaN	NaN	_	NaN	57,8	21,0	-101,8	23,0	-101,2	23,0	159,8	-1,6	334,9	57,3	20,0	-101,1	20,0	-24,0	20,0	158,4	-1,7	135,7	56,6	23,5	-101,1	24,5	-101,0	25,2	157,7	-1,7	414,7	52,9	52,8	-96,1	46,8	-179,3	0,0	148,8	-1,7	0,0	57,3	12,2	-101,1	11,8	-179,3	25,9	158,8	-1,6	242,4	57,8	21,0	-101,8	23,0	-101,2	23,0	159,8	-1,6	334,9	
256,0	1	255,0	1	256,0	22,2	159,8	-1,7	2000	NaN	NaN	C	14241	68,6	71,0	56	59,3593355	24,7149745	6620406,63	1051040,93	-102,1	341,1	False	NaN	166,2	_	24	NaN	_	NaN	NaN	_	NaN	57,3	21,6	-102,9	22,2	-102,1	22,2	159,8	-1,7	341,1	57,0	20,3	-102,1	20,3	-22,5	20,3	158,9	-1,7	142,2	57,0	24,1	-102,1	24,4	-24,3	24,7	159,2	-1,7	416,0	53,1	52,9	-97,2	46,5	-179,4	0,0	149,7	-1,7	0,0	57,0	12,5	-102,1	11,7	-178,3	25,7	159,2	-1,7	243,2	57,3	21,6	-102,9	22,2	-102,1	22,2	159,8	-1,7	341,1	
257,0	1	256,0	1	257,0	22,5	160,6	-1,6	2000	NaN	NaN	C	14297	68,6	71,0	56	59,3593263	24,7149680	6620405,57	1051040,71	-102,8	338,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	58,6	20,7	-102,8	22,5	-102,8	22,5	160,6	-1,6	338,5	56,9	19,7	-101,6	19,7	-23,4	19,7	158,9	-1,6	137,2	56,9	23,0	-101,6	24,5	-101,2	24,6	158,1	-1,6	412,1	52,8	52,1	-97,0	46,8	-179,6	0,0	150,2	-1,6	0,0	56,9	11,8	-101,6	12,1	-177,5	25,3	158,1	-1,6	235,9	58,6	20,7	-102,8	22,5	-102,8	22,5	160,6	-1,6	338,5	
258,0	1	257,0	1	258,0	22,0	162,0	-1,7	2000	NaN	NaN	C	14353	68,7	71,0	56	59,3593172	24,7149614	6620404,50	1051040,49	-102,6	326,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	59,2	20,3	-102,6	22,0	-102,6	22,0	162,0	-1,7	326,8	58,5	19,6	-102,2	19,6	-24,6	19,6	161,1	-1,7	139,2	57,7	22,4	-102,5	23,7	-102,5	23,7	160,9	-1,7	390,9	54,1	51,3	-96,5	46,0	-179,4	0,0	150,0	-1,7	0,0	58,3	11,6	-101,8	11,8	-177,2	24,5	160,5	-1,7	226,2	59,2	20,3	-102,6	22,0	-102,6	22,0	162,0	-1,7	326,8	
259,0	1	258,0	1	259,0	21,2	160,9	-1,8	2000	NaN	NaN	C	14402	68,7	71,0	55	59,3593092	24,7149557	6620403,57	1051040,29	-99,7	326,1	False	NaN	167,0	_	45	NaN	_	NaN	NaN	_	NaN	60,0	20,7	-101,8	20,7	-99,7	21,2	160,9	-1,8	326,1	59,8	19,1	-100,3	19,1	-24,0	19,1	159,7	-1,9	133,2	59,8	22,7	-101,0	22,7	56,1	23,3	159,7	-1,9	387,4	54,2	51,6	-95,2	45,0	-179,5	0,0	150,1	-1,9	0,0	59,8	11,8	-100,3	11,0	-175,1	23,9	159,7	-1,8	228,6	60,0	20,7	-101,8	20,7	-99,7	21,2	160,9	-1,8	326,1	
260,0	1	259,0	1	260,0	20,9	162,3	-1,8	2000	NaN	NaN	C	14452	68,8	71,0	56	59,3593012	24,7149499	6620402,64	1051040,10	59,2	316,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	60,0	20,3	-101,8	20,4	59,2	20,9	162,3	-1,8	316,8	59,2	18,6	-101,6	18,6	-24,5	18,6	160,9	-1,8	128,6	59,2	22,6	-101,8	22,4	58,0	22,8	161,2	-1,8	388,2	54,1	51,2	-94,6	45,0	-179,6	0,0	148,1	-1,8	0,0	59,2	11,6	-101,2	11,0	-174,6	23,4	160,9	-1,8	222,6	60,0	20,3	-101,8	20,4	59,2	20,9	162,3	-1,8	316,8	
261,0	1	260,0	1	261,0	20,9	161,5	-1,7	2000	NaN	NaN	C	14501	68,8	71,0	56	59,3592932	24,7149442	6620401,70	1051039,90	-100,0	310,7	False	NaN	167,7	_	46	NaN	_	NaN	NaN	_	NaN	61,8	19,7	-100,3	20,6	-100,0	20,9	161,5	-1,7	310,7	60,0	18,4	-100,0	18,4	-18,7	18,4	159,6	-1,8	128,8	60,0	22,3	-100,0	22,3	-100,0	22,4	159,6	-1,8	390,0	56,0	50,8	-93,5	45,2	-179,5	0,0	149,6	-1,8	0,0	61,8	11,2	-100,0	11,0	-174,9	22,9	161,5	-1,7	221,9	61,8	19,7	-100,3	20,6	-100,0	20,9	161,5	-1,7	310,7	
262,0	1	261,0	1	262,0	20,8	162,7	-1,8	2000	NaN	NaN	C	14558	68,8	71,0	56	59,3592852	24,7149384	6620400,77	1051039,71	-99,7	320,1	False	NaN	168,1	_	32	NaN	_	NaN	NaN	_	NaN	61,5	20,2	-100,1	20,7	-99,7	20,8	162,7	-1,8	320,1	61,4	18,7	-99,4	18,7	-21,4	18,7	161,6	-1,8	134,5	61,4	22,5	-99,4	22,7	-97,4	23,1	161,6	-1,8	393,7	57,2	51,0	-93,0	45,6	-179,7	0,0	149,4	-1,8	0,0	61,4	11,4	-99,4	11,1	-176,5	23,7	161,6	-1,8	227,1	61,5	20,2	-100,1	20,7	-99,7	20,8	162,7	-1,8	320,1	
263,0	1	262,0	1	263,0	20,5	160,5	-1,9	2000	NaN	NaN	C	14614	68,8	71,0	56	59,3592760	24,7149319	6620399,70	1051039,49	-97,2	309,2	False	NaN	168,2	_	40	NaN	_	NaN	NaN	_	NaN	61,5	19,8	-98,2	20,4	-97,2	20,5	160,5	-1,9	309,2	61,5	18,3	-97,9	18,3	-14,8	18,3	159,4	-1,9	125,4	61,5	22,0	-97,9	22,2	58,9	22,7	159,4	-1,9	381,2	58,3	50,1	-91,6	45,0	-179,6	0,0	150,5	-1,9	0,0	61,5	11,2	-97,9	10,9	-173,8	23,0	159,9	-1,9	222,4	61,5	19,8	-98,2	20,4	-97,2	20,5	160,5	-1,9	309,2	
264,0	1	263,0	1	264,0	20,2	162,4	-1,9	2000	NaN	NaN	C	14657	68,8	71,0	56	59,3592691	24,7149269	6620398,90	1051039,32	-18,2	306,0	False	NaN	168,0	_	21	NaN	_	NaN	NaN	_	NaN	62,5	20,0	-98,1	19,7	-18,2	20,2	162,4	-1,9	306,0	62,5	18,5	-98,1	18,5	-18,6	18,5	162,4	-2,0	134,4	62,5	21,3	-98,1	21,0	61,1	21,4	162,0	-2,0	351,7	57,9	49,5	-92,3	43,9	-179,7	0,0	150,6	-2,0	0,0	62,5	11,3	-98,1	10,9	-171,9	21,7	162,0	-1,9	217,9	62,5	20,0	-98,1	19,7	-18,2	20,2	162,4	-1,9	306,0	
265,0	1	264,0	1	265,0	20,4	162,5	-1,9	2000	NaN	NaN	C	14713	68,9	71,0	56	59,3592600	24,7149204	6620397,83	1051039,10	60,5	308,7	False	NaN	169,1	_	24	NaN	_	NaN	NaN	_	NaN	64,3	20,1	-98,6	19,7	60,5	20,4	162,5	-1,9	308,7	64,0	18,7	-98,0	18,7	-20,2	18,7	162,2	-1,9	128,9	64,0	21,8	-98,0	21,2	62,5	21,8	162,2	-1,9	362,8	58,9	49,7	-92,3	44,3	-179,6	0,0	151,1	-1,9	0,0	64,0	11,3	-98,0	10,9	172,4	22,1	162,2	-1,9	220,5	64,3	20,1	-98,6	19,7	60,5	20,4	162,5	-1,9	308,7	
266,0	1	265,0	1	266,0	21,0	160,4	-1,8	2000	NaN	NaN	C	14770	68,9	71,0	56	59,3592508	24,7149138	6620396,76	1051038,88	61,4	313,0	False	NaN	169,0	_	40	NaN	_	NaN	NaN	_	NaN	62,4	20,8	-98,0	20,3	61,4	21,0	160,4	-1,8	313,0	61,8	19,2	-98,0	19,2	-20,2	19,2	160,1	-1,8	134,2	61,8	22,4	-98,0	21,9	61,4	22,7	159,4	-1,8	364,6	59,5	50,6	-91,8	44,8	-179,7	0,0	150,1	-1,8	0,0	61,8	11,9	-98,0	11,2	-0,4	22,8	160,1	-1,8	224,4	62,4	20,8	-98,0	20,3	61,4	21,0	160,4	-1,8	313,0	
267,0	1	266,0	1	267,0	20,8	162,5	-1,9	2000	NaN	NaN	C	14820	68,9	71,0	56	59,3592427	24,7149081	6620395,82	1051038,69	-96,9	312,8	False	NaN	168,9	_	45	NaN	_	NaN	NaN	_	NaN	63,0	20,3	-98,3	20,6	-96,9	20,8	162,5	-1,9	312,8	63,0	19,0	-96,9	19,0	-18,7	19,0	159,4	-1,9	137,0	63,0	21,8	-96,4	22,4	-96,1	22,5	159,4	-1,9	362,4	59,9	50,0	-91,3	45,2	-179,6	0,0	151,0	-1,9	0,0	63,0	11,5	-96,4	11,3	-171,9	22,7	159,4	-1,9	224,5	63,0	20,3	-98,3	20,6	-96,9	20,8	162,5	-1,9	312,8	
268,0	1	267,0	1	268,0	20,6	162,5	-1,8	2000	NaN	NaN	C	14870	69,0	71,0	56	59,3592347	24,7149024	6620394,89	1051038,50	-97,6	308,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	65,6	19,7	-97,6	20,5	-97,6	20,6	162,5	-1,8	308,3	65,6	18,8	-94,6	18,8	-20,4	18,8	159,7	-1,8	138,5	65,0	21,4	-96,2	22,0	-96,2	22,5	161,0	-1,8	362,8	58,5	49,4	-90,4	45,4	-179,7	0,0	148,3	-1,8	0,0	65,6	11,2	-94,6	11,2	-173,9	22,8	159,7	-1,8	228,2	65,6	19,7	-97,6	20,5	-97,6	20,6	162,5	-1,8	308,3	
269,0	1	268,0	1	269,0	20,2	162,2	-1,7	2000	NaN	NaN	C	14919	69,0	71,0	56	59,3592266	24,7148966	6620393,95	1051038,30	-94,1	307,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	65,0	19,9	-96,2	20,2	-94,1	20,2	162,2	-1,7	307,3	65,0	18,7	-96,2	18,7	-19,2	18,7	161,2	-1,8	135,8	65,0	21,7	-96,2	21,9	63,0	22,0	161,2	-1,8	357,1	61,1	49,7	-90,4	44,9	-179,5	0,0	151,5	-1,8	0,0	65,0	11,2	-96,2	11,2	-169,3	22,2	161,2	-1,7	223,3	65,0	19,9	-96,2	20,2	-94,1	20,2	162,2	-1,7	307,3	
270,0	1	269,0	1	270,0	21,0	161,7	-1,7	2000	NaN	NaN	C	14976	69,1	71,0	56	59,3592174	24,7148901	6620392,88	1051038,08	65,0	309,4	False	NaN	170,1	_	32	NaN	_	NaN	NaN	_	NaN	65,6	20,9	-95,8	20,9	65,0	21,0	161,7	-1,7	309,4	65,2	19,7	-94,4	19,7	-15,4	19,7	159,1	-1,7	136,0	65,2	22,1	-94,4	22,1	62,8	22,3	159,1	-1,7	356,2	61,8	50,0	-88,9	45,5	-179,7	0,0	150,6	-1,7	0,0	65,2	12,1	-94,4	12,1	-2,8	22,4	159,1	-1,7	228,4	65,6	20,9	-95,8	20,9	65,0	21,0	161,7	-1,7	309,4	
271,0	1	270,0	1	271,0	20,9	160,3	-1,7	2000	NaN	NaN	C	15033	69,1	71,0	56	59,3592082	24,7148835	6620391,80	1051037,86	-94,4	320,3	False	NaN	170,2	_	40	NaN	_	NaN	NaN	_	NaN	66,2	20,5	-94,4	20,9	-94,4	20,9	160,3	-1,7	320,3	66,2	19,1	-94,0	19,1	-14,8	19,1	160,3	-1,8	133,4	65,9	22,8	-94,0	22,6	-14,6	22,8	160,0	-1,8	382,9	60,1	50,8	-87,4	46,7	-179,4	0,0	147,6	-1,8	0,0	66,2	11,6	-94,0	11,5	-173,7	23,2	160,3	-1,7	228,6	66,2	20,5	-94,4	20,9	-94,4	20,9	160,3	-1,7	320,3	
