ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_1_1_m00000-1_m00901_felt1___20260313-145014.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_1_hp1_f1_20260313-145014

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:50:14
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 901
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 0
Kjørefelt		: 1
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 901,104582542458
Kjørefelt		: 1
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 900	: 1	: 	: 1	: 1	: -1	: 902

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
469,0	1	468,0	1	469,0	21,2	159,4	-1,9	2000	NaN	NaN	C	26819	69,2	69,7	56	59,3575578	24,7136907	6620199,38	1050997,40	-71,4	321,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,1	19,2	-71,4	21,2	-71,4	21,2	159,4	-1,9	321,3	88,1	19,2	-71,3	19,2	8,5	19,2	158,9	-1,7	140,7	86,6	20,3	-71,3	22,8	-71,3	22,8	157,9	-1,7	373,3	77,3	45,3	-66,0	49,0	-179,6	0,0	142,6	-1,7	0,0	86,6	9,6	-71,3	12,6	178,0	23,9	157,9	-1,9	226,9	88,1	19,2	-71,4	21,2	-71,4	21,2	159,4	-1,9	321,3	
470,0	1	469,0	1	470,0	21,4	160,0	-1,9	2000	NaN	NaN	C	26873	69,2	69,7	56	59,3575497	24,7136849	6620198,44	1050997,20	-72,3	335,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,5	19,9	-72,3	21,4	-72,3	21,4	160,0	-1,9	335,5	88,5	18,8	-71,3	18,8	10,0	18,8	159,4	-1,7	144,4	87,8	21,7	-71,3	23,0	-71,3	23,0	158,8	-1,7	385,6	78,0	46,5	-65,8	48,9	-179,6	0,0	142,5	-1,7	0,0	86,4	9,5	-72,0	12,6	178,4	25,4	158,4	-1,9	227,0	88,5	19,9	-72,3	21,4	-72,3	21,4	160,0	-1,9	335,5	
471,0	1	470,0	1	471,0	21,6	157,9	-1,8	2000	NaN	NaN	C	26928	69,2	69,7	56	59,3575405	24,7136782	6620197,37	1050996,98	-71,0	320,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,1	19,4	-71,0	21,6	-71,0	21,6	157,9	-1,8	320,5	86,1	19,2	-69,3	19,2	10,6	19,2	155,3	-1,7	136,3	86,1	21,3	-69,3	22,9	-69,3	22,9	155,9	-1,7	377,8	78,4	46,1	-65,8	49,1	-179,3	0,0	144,2	-1,7	0,0	84,5	9,9	-70,0	12,7	178,0	24,4	154,9	-1,8	226,2	86,1	19,4	-71,0	21,6	-71,0	21,6	157,9	-1,8	320,5	
472,0	1	471,0	1	472,0	21,8	159,1	-1,9	2000	NaN	NaN	C	26975	69,3	69,7	56	59,3575325	24,7136724	6620196,43	1050996,78	-72,0	317,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,8	18,7	-72,0	21,8	-72,0	21,8	159,1	-1,9	317,2	86,9	19,1	-71,5	19,1	6,8	19,1	159,1	-1,7	147,2	86,8	19,6	-72,0	22,6	-72,0	22,6	157,6	-1,7	345,7	79,4	44,5	-65,4	47,8	-179,3	0,0	144,3	-1,7	0,0	85,6	9,5	-72,0	12,9	176,4	23,3	156,9	-1,9	223,6	86,8	18,7	-72,0	21,8	-72,0	21,8	159,1	-1,9	317,2	
473,0	1	472,0	1	473,0	21,2	159,5	-2,0	2000	NaN	NaN	C	27029	69,3	69,7	56	59,3575244	24,7136665	6620195,49	1050996,58	-72,3	318,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,8	19,4	-72,6	21,1	-72,3	21,2	159,5	-2,0	318,2	86,8	19,4	-71,7	19,4	8,2	19,4	159,2	-1,8	144,4	86,5	20,3	-71,7	22,2	-71,4	22,2	158,1	-1,8	358,9	78,4	45,3	-65,8	48,0	-179,5	0,0	144,9	-1,8	0,0	85,9	9,7	-71,7	12,5	177,0	23,6	158,1	-2,0	225,0	86,8	19,4	-72,6	21,1	-72,3	21,2	159,5	-2,0	318,2	
474,0	1	473,0	1	474,0	21,3	159,8	-2,0	2000	NaN	NaN	C	27084	69,3	69,7	56	59,3575152	24,7136598	6620194,41	1050996,35	-71,8	328,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,4	19,9	-73,0	21,0	-71,8	21,3	159,8	-2,0	328,6	86,1	19,3	-71,1	19,3	10,2	19,3	158,2	-1,8	138,0	85,8	21,5	-72,4	22,5	-71,8	22,6	159,1	-1,8	365,5	79,3	46,5	-66,5	48,3	-179,2	0,0	145,2	-1,8	0,0	85,5	10,1	-73,0	12,4	179,0	25,2	158,8	-2,0	226,6	86,4	19,9	-73,0	21,0	-71,8	21,3	159,8	-2,0	328,6	
475,0	1	474,0	1	475,0	21,4	160,7	-2,1	2000	NaN	NaN	C	27131	69,4	69,7	56	59,3575082	24,7136548	6620193,60	1050996,18	-73,3	317,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,7	19,3	-73,3	21,4	-73,3	21,4	160,7	-2,1	317,7	86,8	19,2	-72,0	19,2	7,8	19,2	160,8	-1,9	139,6	86,7	20,6	-73,3	22,8	-73,3	22,8	158,8	-1,9	360,1	77,9	45,4	-67,4	48,8	-179,4	0,0	144,1	-1,9	0,0	86,7	9,6	-73,3	12,8	179,1	24,3	158,8	-2,1	227,4	86,7	19,3	-73,3	21,4	-73,3	21,4	160,7	-2,1	317,7	
476,0	1	475,0	1	476,0	21,5	161,7	-2,1	2000	NaN	NaN	C	27185	69,4	69,7	56	59,3574990	24,7136482	6620192,52	1050995,96	-73,9	321,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,8	19,6	-74,8	21,5	-73,9	21,5	161,7	-2,1	321,8	86,8	19,8	-74,5	19,8	6,1	19,8	161,3	-2,0	149,5	86,8	20,4	-74,5	22,5	-73,9	22,5	161,3	-2,0	343,3	79,5	45,2	-67,4	47,7	-179,3	0,0	147,1	-2,0	0,0	86,2	10,0	-74,8	12,7	176,7	23,8	160,3	-2,1	225,4	86,8	19,6	-74,8	21,5	-73,9	21,5	161,7	-2,1	321,8	
477,0	1	476,0	1	477,0	21,2	159,4	-2,0	2000	NaN	NaN	C	27240	69,4	69,7	56	59,3574897	24,7136415	6620191,45	1050995,73	-72,3	315,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,9	19,8	-72,6	21,0	-72,3	21,2	159,4	-2,0	315,8	85,2	19,7	-71,6	19,7	9,1	19,7	157,4	-1,9	138,3	85,2	20,7	-72,3	22,2	-71,4	22,2	158,3	-1,9	347,1	79,6	45,2	-68,3	47,9	-179,5	0,0	148,0	-1,9	0,0	85,2	10,1	-72,3	12,6	177,5	23,7	158,3	-2,0	225,1	85,9	19,8	-72,6	21,0	-72,3	21,2	159,4	-2,0	315,8	
478,0	1	477,0	1	478,0	21,8	161,1	-1,9	2000	NaN	NaN	C	27294	69,4	69,7	56	59,3574816	24,7136357	6620190,50	1050995,53	-73,0	335,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,5	20,9	-74,0	21,6	-73,0	21,8	161,1	-1,9	335,0	86,5	19,9	-72,4	19,9	9,9	19,9	160,1	-1,7	146,1	86,5	22,4	-73,2	23,4	-73,0	23,4	160,1	-1,7	388,0	80,3	46,9	-66,8	48,9	-179,5	0,0	147,4	-1,7	0,0	86,1	10,5	-74,0	12,8	178,6	25,7	160,7	-1,9	230,3	86,5	20,9	-74,0	21,6	-73,0	21,8	161,1	-1,9	335,0	
479,0	1	478,0	1	479,0	21,7	160,2	-1,9	2000	NaN	NaN	C	27342	69,4	69,7	56	59,3574736	24,7136299	6620189,56	1050995,34	-73,9	323,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,1	19,5	-73,9	21,7	-73,9	21,7	160,2	-1,9	323,1	86,1	19,8	-72,0	19,8	6,7	19,8	158,1	-1,7	143,7	86,1	20,5	-73,2	23,1	-73,2	23,1	158,6	-1,7	351,5	78,6	45,7	-67,4	48,9	-179,5	0,0	144,0	-1,7	0,0	84,7	9,9	-73,9	13,0	177,3	24,4	158,6	-1,9	227,5	86,1	19,5	-73,9	21,7	-73,9	21,7	160,2	-1,9	323,1	
480,0	1	479,0	1	480,0	21,6	157,3	-1,8	2000	NaN	NaN	C	27390	69,5	69,7	56	59,3574655	24,7136241	6620188,62	1050995,14	-73,9	324,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	83,5	19,9	-73,9	21,6	-73,9	21,6	157,3	-1,8	324,0	83,5	19,8	-73,2	19,8	6,7	19,8	156,7	-1,7	145,0	82,7	20,6	-73,9	22,5	-73,9	22,5	155,9	-1,7	356,1	75,5	46,0	-68,7	48,1	-179,6	0,0	143,9	-1,7	0,0	82,7	10,0	-73,9	12,6	178,8	23,9	157,2	-1,8	231,1	83,5	19,9	-73,9	21,6	-73,9	21,6	157,3	-1,8	324,0	
481,0	1	480,0	1	481,0	21,8	156,9	-1,8	2000	NaN	NaN	C	27445	69,5	69,7	56	59,3574574	24,7136183	6620187,68	1050994,95	-73,5	326,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,4	20,1	-74,1	21,6	-73,5	21,8	156,9	-1,8	326,6	82,1	19,9	-72,9	19,9	10,2	19,9	155,0	-1,7	140,7	82,1	21,1	-72,9	22,7	-72,3	22,7	155,0	-1,7	353,5	75,7	46,3	-67,6	48,7	-179,6	0,0	143,1	-1,7	0,0	82,1	10,3	-73,5	12,6	174,2	24,1	155,9	-1,8	233,4	82,4	20,1	-74,1	21,6	-73,5	21,8	156,9	-1,8	326,6	
482,0	1	481,0	1	482,0	21,8	158,3	-1,7	2000	NaN	NaN	C	27500	69,5	69,7	56	59,3574482	24,7136116	6620186,60	1050994,72	-74,5	344,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,1	20,9	-74,5	21,8	-74,5	21,8	158,3	-1,7	344,3	82,7	20,3	-73,8	20,3	11,4	20,3	156,9	-1,6	149,1	83,1	22,5	-74,2	23,0	-73,8	23,2	157,3	-1,6	384,9	76,8	47,6	-67,7	48,5	-179,7	0,0	144,1	-1,6	0,0	82,1	10,3	-74,5	12,5	179,2	25,3	156,6	-1,7	231,4	84,1	20,9	-74,5	21,8	-74,5	21,8	158,3	-1,7	344,3	
483,0	1	482,0	1	483,0	21,4	158,7	-1,7	2000	NaN	NaN	C	27548	69,5	69,7	56	59,3574401	24,7136057	6620185,66	1050994,52	-75,3	322,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,7	19,8	-75,3	21,4	-75,3	21,4	158,7	-1,7	322,4	82,7	19,7	-74,5	19,7	9,0	19,7	157,4	-1,5	141,4	82,7	21,2	-74,5	22,5	-74,5	22,5	157,4	-1,5	369,8	75,3	46,2	-69,9	48,0	-179,7	0,0	144,7	-1,5	0,0	82,0	10,2	-74,5	12,6	177,0	23,9	156,0	-1,7	225,9	82,7	19,8	-75,3	21,4	-75,3	21,4	158,7	-1,7	322,4	
484,0	1	483,0	1	484,0	21,4	158,6	-1,8	2000	NaN	NaN	C	27603	69,5	69,7	56	59,3574320	24,7135999	6620184,71	1050994,32	-74,6	313,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	83,1	19,8	-74,6	21,4	-74,6	21,4	158,6	-1,8	313,3	83,1	19,4	-74,2	19,4	8,2	19,4	157,7	-1,6	136,2	82,8	21,2	-74,2	22,9	-74,2	22,9	157,7	-1,6	364,0	77,1	46,7	-70,3	47,8	-179,6	0,0	147,6	-1,6	0,0	82,8	10,3	-74,2	12,7	178,1	24,7	157,7	-1,8	228,0	83,1	19,8	-74,6	21,4	-74,6	21,4	158,6	-1,8	313,3	
485,0	1	484,0	1	485,0	21,3	159,9	-1,7	2000	NaN	NaN	C	27651	69,5	69,7	56	59,3574239	24,7135941	6620183,77	1050994,13	-75,9	321,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,7	19,3	-75,9	21,3	-75,9	21,3	159,9	-1,7	321,3	84,1	19,0	-75,0	19,0	7,3	19,0	158,6	-1,5	138,3	84,7	21,0	-75,2	23,0	-75,2	23,0	159,9	-1,5	368,0	78,0	45,8	-68,7	47,8	-179,5	0,0	147,3	-1,5	0,0	83,5	9,8	-75,9	12,3	177,1	23,9	159,3	-1,7	226,2	84,7	19,3	-75,9	21,3	-75,9	21,3	159,9	-1,7	321,3	
486,0	1	485,0	1	486,0	21,8	159,2	-1,7	2000	NaN	NaN	C	27706	69,6	69,7	56	59,3574146	24,7135874	6620182,69	1050993,90	-75,9	332,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	83,1	19,8	-75,9	21,8	-75,9	21,8	159,2	-1,7	332,0	83,1	19,2	-74,6	19,2	10,2	19,2	157,4	-1,4	138,0	83,1	21,5	-75,3	23,6	-75,3	23,6	158,2	-1,4	386,0	73,9	46,9	-70,6	49,3	-179,5	0,0	145,5	-1,4	0,0	82,1	9,8	-75,6	12,8	179,1	25,1	158,3	-1,7	229,1	83,1	19,8	-75,9	21,8	-75,9	21,8	159,2	-1,7	332,0	
487,0	1	486,0	1	487,0	21,5	159,2	-1,8	2000	NaN	NaN	C	27754	69,6	69,7	56	59,3574065	24,7135815	6620181,74	1050993,70	-75,3	310,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,2	19,3	-75,3	21,5	-75,3	21,5	159,2	-1,8	310,1	82,1	19,0	-73,2	19,0	6,7	19,0	155,3	-1,6	131,2	82,1	20,6	-74,6	22,8	-74,6	22,8	156,6	-1,6	362,1	76,8	45,8	-70,0	48,3	-179,6	0,0	146,7	-1,6	0,0	82,1	9,8	-75,2	12,8	174,2	23,9	157,3	-1,8	226,5	82,2	19,3	-75,3	21,5	-75,3	21,5	159,2	-1,8	310,1	
488,0	1	487,0	1	488,0	21,7	157,1	-1,9	2000	NaN	NaN	C	27802	69,6	69,7	56	59,3573995	24,7135765	6620180,93	1050993,53	-77,8	313,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,0	19,3	-77,8	21,7	-77,8	21,7	157,1	-1,9	313,6	82,0	18,9	-74,6	18,9	9,0	18,9	156,6	-1,8	130,5	81,4	21,2	-76,6	22,9	-76,6	22,9	156,0	-1,8	369,4	73,9	46,9	-68,6	48,5	-179,8	0,0	144,6	-1,8	0,0	81,4	10,3	-76,6	12,9	174,5	23,9	156,0	-1,9	227,8	82,0	19,3	-77,8	21,7	-77,8	21,7	157,1	-1,9	313,6	
489,0	1	488,0	1	489,0	21,6	155,9	-1,9	2000	NaN	NaN	C	27865	69,6	69,7	56	59,3573891	24,7135690	6620179,72	1050993,28	-75,8	330,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	79,9	20,3	-76,5	21,3	-75,8	21,6	155,9	-1,9	330,7	79,9	19,7	-75,8	19,7	6,1	19,7	155,3	-1,8	142,7	79,9	21,7	-75,8	22,7	-75,2	22,7	155,3	-1,8	371,9	71,4	47,1	-71,9	48,0	-179,7	0,0	143,2	-1,8	0,0	79,3	10,4	-76,5	12,7	175,9	24,5	155,9	-1,9	231,7	79,9	20,3	-76,5	21,3	-75,8	21,6	155,9	-1,9	330,7	
490,0	1	489,0	1	490,0	22,1	158,6	-2,0	2000	NaN	NaN	C	27913	69,6	69,7	56	59,3573810	24,7135633	6620178,78	1050993,08	-74,4	342,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,8	21,0	-75,2	21,5	-74,4	22,1	158,6	-2,0	342,5	82,6	19,6	-74,5	19,6	9,7	19,6	156,6	-1,8	144,5	80,0	23,0	-74,5	23,5	-74,4	23,5	155,8	-1,8	406,1	75,3	48,3	-72,5	48,9	-179,6	0,0	147,9	-1,8	0,0	80,0	10,3	-75,2	12,6	178,3	26,6	155,8	-2,0	233,7	82,8	21,0	-75,2	21,5	-74,4	22,1	158,6	-2,0	342,5	
491,0	1	490,0	1	491,0	22,8	158,5	-1,9	2000	NaN	NaN	C	27961	69,7	69,8	56	59,3573729	24,7135574	6620177,83	1050992,89	-76,5	319,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,0	19,0	-76,5	22,8	-76,5	22,8	158,5	-1,9	319,1	82,6	19,7	-74,6	19,7	9,6	19,7	157,3	-1,7	148,7	82,0	20,2	-76,5	23,9	-76,5	23,9	158,5	-1,7	362,6	72,7	45,6	-71,1	49,2	-179,6	0,0	143,7	-1,7	0,0	82,0	9,6	-76,5	13,4	-163,4	24,1	158,5	-1,9	226,6	82,0	19,0	-76,5	22,8	-76,5	22,8	158,5	-1,9	319,1	
492,0	1	491,0	1	492,0	22,4	154,6	-1,9	2000	NaN	NaN	C	28010	69,7	69,8	55	59,3573660	24,7135524	6620177,02	1050992,72	-76,7	327,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,6	19,3	-76,7	22,4	-76,7	22,4	154,6	-1,9	327,0	78,6	19,6	-73,9	19,6	8,4	19,6	153,9	-1,7	136,6	78,6	21,0	-74,5	23,7	-74,5	23,7	153,7	-1,7	378,4	71,3	46,8	-71,3	48,7	-179,4	0,0	142,6	-1,7	0,0	78,6	9,7	-74,5	13,2	175,5	24,9	153,7	-1,9	234,9	78,6	19,3	-76,7	22,4	-76,7	22,4	154,6	-1,9	327,0	
493,0	1	492,0	1	493,0	21,9	156,6	-1,9	2000	NaN	NaN	C	28066	69,8	69,8	56	59,3573567	24,7135457	6620175,94	1050992,49	-76,2	330,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	81,0	20,0	-76,2	21,9	-76,2	21,9	156,6	-1,9	330,3	81,0	19,7	-74,9	19,7	12,8	19,7	155,4	-1,7	142,3	79,7	21,5	-75,6	23,5	-75,6	23,6	155,9	-1,7	376,4	74,7	46,7	-70,9	48,9	-179,6	0,0	146,6	-1,7	0,0	79,7	10,3	-75,6	12,8	176,4	25,1	155,9	-1,9	231,9	81,0	20,0	-76,2	21,9	-76,2	21,9	156,6	-1,9	330,3	
494,0	1	493,0	1	494,0	21,3	161,5	-1,8	2000	NaN	NaN	C	28121	69,8	69,8	56	59,3573474	24,7135390	6620174,85	1050992,26	4,1	334,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,4	20,9	-77,4	21,1	4,1	21,3	161,5	-1,8	334,2	83,8	19,6	-76,4	19,6	5,5	19,6	160,9	-1,7	148,9	83,1	22,7	-76,3	23,0	2,8	23,1	159,2	-1,7	389,6	76,0	48,1	-70,9	48,1	-179,7	0,0	147,1	-1,7	0,0	82,0	10,5	-76,7	12,7	179,1	26,1	158,3	-1,8	230,3	84,4	20,9	-77,4	21,1	4,1	21,3	161,5	-1,8	334,2	
495,0	1	494,0	1	495,0	21,7	161,2	-1,8	2000	NaN	NaN	C	28170	69,8	69,8	56	59,3573393	24,7135331	6620173,91	1050992,06	-76,5	330,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,4	20,7	-77,1	21,5	-76,5	21,7	161,2	-1,8	330,9	83,3	19,5	-76,9	19,5	0,2	19,5	159,8	-1,7	142,2	82,7	22,2	-76,9	23,1	-76,5	23,4	159,8	-1,7	379,9	77,2	47,3	-71,8	48,1	-179,6	0,0	148,4	-1,7	0,0	82,7	10,7	-77,1	12,8	176,7	25,7	160,3	-1,8	231,2	85,4	20,7	-77,1	21,5	-76,5	21,7	161,2	-1,8	330,9	
496,0	1	495,0	1	496,0	22,5	161,1	-1,8	2000	NaN	NaN	C	28219	69,8	69,8	56	59,3573311	24,7135273	6620172,96	1050991,87	-78,5	333,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,7	20,4	-78,9	22,3	-78,5	22,5	161,1	-1,8	333,6	81,4	20,2	-78,3	20,2	1,4	20,2	159,7	-1,6	154,3	81,4	21,7	-78,5	23,5	-77,1	23,5	159,7	-1,6	389,2	74,8	47,1	-73,1	47,9	-179,4	0,0	148,4	-1,6	0,0	81,4	10,5	-78,9	13,1	177,3	25,1	160,4	-1,8	233,8	82,7	20,4	-78,9	22,3	-78,5	22,5	161,1	-1,8	333,6	
497,0	1	496,0	1	497,0	21,4	163,2	-1,9	2000	NaN	NaN	C	28267	69,8	69,8	56	59,3573242	24,7135223	6620172,15	1050991,70	-79,0	318,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	83,9	19,5	-79,0	21,4	-79,0	21,4	163,2	-1,9	318,9	83,4	19,5	-75,8	19,5	4,9	19,5	159,1	-1,7	142,0	83,4	20,8	-76,4	22,6	-76,4	22,6	159,8	-1,7	355,2	75,9	46,2	-71,2	48,0	-179,5	0,0	147,8	-1,7	0,0	83,4	10,2	-76,6	12,7	177,0	23,6	161,0	-1,9	225,6	83,9	19,5	-79,0	21,4	-79,0	21,4	163,2	-1,9	318,9	
498,0	1	497,0	1	498,0	20,8	161,1	-1,8	2000	NaN	NaN	C	28316	69,8	69,8	56	59,3573160	24,7135165	6620171,20	1050991,50	-75,2	320,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,0	20,3	-78,4	20,4	-75,2	20,8	161,1	-1,8	320,2	84,0	19,1	-75,2	19,1	4,3	19,1	157,9	-1,6	137,1	84,0	21,7	-75,2	22,3	-73,3	22,3	157,9	-1,6	380,2	74,7	47,6	-71,1	47,7	-179,7	0,0	145,2	-1,6	0,0	81,9	10,3	-77,0	12,0	179,5	25,3	157,1	-1,8	223,3	84,0	20,3	-78,4	20,4	-75,2	20,8	161,1	-1,8	320,2	
499,0	1	498,0	1	499,0	21,4	158,6	-1,8	2000	NaN	NaN	C	28379	69,9	69,8	56	59,3573056	24,7135090	6620169,98	1050991,25	-75,8	311,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,0	19,0	-75,8	21,4	-75,8	21,4	158,6	-1,8	311,1	82,0	19,0	-75,8	19,0	4,9	19,0	157,7	-1,6	134,3	82,0	20,4	-75,8	22,5	-75,8	22,5	157,9	-1,6	345,9	76,0	45,8	-72,4	47,6	-179,6	0,0	146,5	-1,6	0,0	81,4	9,8	-75,8	12,9	174,6	23,3	157,9	-1,8	220,8	82,0	19,0	-75,8	21,4	-75,8	21,4	158,6	-1,8	311,1	
500,0	1	499,0	1	500,0	21,7	157,7	-1,9	2000	NaN	NaN	C	28428	69,9	69,8	56	59,3572974	24,7135032	6620169,03	1050991,05	-75,8	308,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	79,9	18,6	-75,8	21,7	-75,8	21,7	157,7	-1,9	308,7	81,4	19,1	-75,1	19,1	6,1	19,1	155,9	-1,7	132,2	79,9	19,8	-75,8	22,7	-75,8	22,7	157,7	-1,7	350,9	74,7	45,1	-69,9	47,2	-179,6	0,0	145,3	-1,7	0,0	79,9	9,7	-75,8	12,9	178,6	23,2	157,7	-1,9	221,0	79,9	18,6	-75,8	21,7	-75,8	21,7	157,7	-1,9	308,7	
