ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_93_1_m99999-1_m99098_felt2___20260313-150110.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_93_hp1_f2_20260313-150110

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 15:01:10
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 900
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99999
Kjørefelt		: 2
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99098,7448540896
Kjørefelt		: 2
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 901	: 1	: 	: 93	: 1	: 99098	: 100000

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
214,0	1	99786,0	1	99785,0	20,5	160,8	-2,8	2000	NaN	NaN	C	8409	72,9	71,6	56	59,3556225	24,7123744	6619974,44	1050954,59	84,3	306,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,3	20,5	-76,4	18,3	84,3	20,5	160,8	-2,8	306,0	83,4	17,5	-74,5	17,5	-3,2	17,5	159,4	-2,7	118,4	84,3	22,7	-74,5	21,2	84,3	22,7	159,9	-2,7	380,1	77,4	48,4	-69,3	47,9	-179,5	0,0	145,5	-2,7	0,0	83,5	11,2	-74,5	10,6	178,8	23,9	159,4	-2,8	216,0	84,3	20,5	-76,4	18,3	84,3	20,5	160,8	-2,8	306,0	
215,0	1	99785,0	1	99784,0	20,2	159,9	-2,8	2000	NaN	NaN	C	8463	72,9	71,6	56	59,3556310	24,7123805	6619975,43	1050954,80	81,3	303,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	83,4	20,1	-76,3	18,8	81,3	20,2	159,9	-2,8	303,8	82,4	17,3	-76,0	17,3	-6,2	17,3	158,7	-2,7	118,6	82,4	22,4	-76,0	21,5	81,3	22,5	158,7	-2,7	384,8	77,3	48,0	-71,6	48,1	-179,5	0,0	148,3	-2,7	0,0	82,4	10,6	-76,0	11,3	179,6	24,2	158,7	-2,8	214,0	83,4	20,1	-76,3	18,8	81,3	20,2	159,9	-2,8	303,8	
216,0	1	99784,0	1	99783,0	20,1	161,4	-2,8	2000	NaN	NaN	C	8511	72,9	71,6	56	59,3556396	24,7123866	6619976,42	1050955,01	85,4	296,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,4	20,1	-75,3	18,3	85,4	20,1	161,4	-2,8	296,1	85,4	16,9	-75,3	16,9	4,3	16,9	161,4	-2,8	112,2	85,4	22,2	-74,6	21,2	85,4	22,2	160,1	-2,8	390,1	79,4	47,9	-68,8	47,8	-179,3	0,0	147,5	-2,8	0,0	84,7	10,8	-74,7	10,4	179,5	23,7	160,1	-2,8	210,4	85,4	20,1	-75,3	18,3	85,4	20,1	161,4	-2,8	296,1	
217,0	1	99783,0	1	99782,0	18,8	159,6	-2,7	2000	NaN	NaN	C	8559	72,9	71,6	56	59,3556481	24,7123927	6619977,41	1050955,21	84,8	294,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,5	18,8	-74,6	18,0	84,8	18,8	159,6	-2,7	294,1	83,6	16,8	-74,0	16,8	5,5	16,8	156,8	-2,7	111,2	84,1	21,5	-73,4	20,7	82,0	21,5	157,9	-2,7	375,2	76,0	46,8	-68,2	48,0	-179,4	0,0	144,1	-2,7	0,0	83,4	10,2	-74,0	10,4	176,8	22,2	156,8	-2,7	208,1	85,5	18,8	-74,6	18,0	84,8	18,8	159,6	-2,7	294,1	
218,0	1	99782,0	1	99781,0	18,4	163,5	-2,7	2000	NaN	NaN	C	8607	72,9	71,6	56	59,3556566	24,7123988	6619978,41	1050955,42	88,1	280,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,1	18,4	-75,3	17,7	88,1	18,4	163,5	-2,7	280,1	85,5	16,4	-74,1	16,4	-2,1	16,4	157,6	-2,6	108,2	85,5	19,9	-73,8	19,7	82,2	20,0	157,6	-2,6	329,5	76,7	45,1	-68,7	46,2	-179,4	0,0	144,8	-2,6	0,0	85,5	10,0	-74,1	10,4	178,4	20,8	157,6	-2,7	203,3	88,1	18,4	-75,3	17,7	88,1	18,4	163,5	-2,7	280,1	
219,0	1	99781,0	1	99780,0	19,1	161,2	-2,7	2000	NaN	NaN	C	8655	72,9	71,6	56	59,3556639	24,7124040	6619979,26	1050955,59	87,6	279,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,6	19,1	-75,4	17,5	87,6	19,1	161,2	-2,7	279,7	86,8	16,5	-75,4	16,5	-2,1	16,5	161,2	-2,6	115,3	86,8	20,8	-74,8	19,7	86,8	20,8	161,2	-2,6	341,9	78,8	45,7	-68,6	46,4	-179,7	0,0	149,5	-2,6	0,0	86,8	10,4	-75,4	10,3	176,8	21,3	161,2	-2,7	202,7	87,6	19,1	-75,4	17,5	87,6	19,1	161,2	-2,7	279,7	
220,0	1	99780,0	1	99779,0	19,5	160,6	-2,8	2000	NaN	NaN	C	8709	73,0	71,6	56	59,3556736	24,7124110	6619980,39	1050955,83	86,2	285,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,2	19,5	-74,5	17,8	86,2	19,5	160,6	-2,8	285,8	85,4	16,5	-74,5	16,5	5,8	16,5	159,7	-2,8	109,0	85,4	21,4	-74,5	20,2	85,4	21,4	159,5	-2,8	355,3	80,8	46,4	-67,6	46,8	-179,5	0,0	148,1	-2,8	0,0	85,4	10,6	-74,5	10,2	178,4	22,1	159,7	-2,8	205,6	86,2	19,5	-74,5	17,8	86,2	19,5	160,6	-2,8	285,8	
221,0	1	99779,0	1	99778,0	19,3	162,4	-2,8	2000	NaN	NaN	C	8757	73,0	71,6	56	59,3556821	24,7124171	6619981,38	1050956,04	87,6	275,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,6	19,3	-76,8	16,8	87,6	19,3	162,4	-2,8	275,3	85,5	16,3	-74,8	16,3	-1,0	16,3	160,9	-2,8	105,8	86,2	21,0	-74,8	19,1	86,2	21,0	160,9	-2,8	335,6	81,5	46,0	-70,1	45,7	-179,6	0,0	147,8	-2,8	0,0	85,5	10,5	-74,8	9,9	178,5	21,8	160,9	-2,8	200,6	87,6	19,3	-76,8	16,8	87,6	19,3	162,4	-2,8	275,3	
222,0	1	99778,0	1	99777,0	18,3	160,4	-2,7	2000	NaN	NaN	C	8806	73,0	71,6	56	59,3556894	24,7124223	6619982,23	1050956,21	85,6	260,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,6	18,3	-73,5	16,3	85,6	18,3	160,4	-2,7	260,2	82,9	15,7	-73,5	15,7	4,3	15,7	156,2	-2,8	101,2	85,5	20,2	-72,8	18,4	85,5	20,2	158,3	-2,8	324,0	80,1	45,6	-67,6	45,3	-179,9	0,0	147,7	-2,8	0,0	82,9	10,0	-73,5	9,7	178,5	21,0	156,2	-2,7	190,7	85,6	18,3	-73,5	16,3	85,6	18,3	160,4	-2,7	260,2	
223,0	1	99777,0	1	99776,0	18,3	159,8	-2,8	2000	NaN	NaN	C	8854	73,0	71,6	56	59,3556979	24,7124284	6619983,23	1050956,42	87,5	270,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,5	18,3	-72,2	16,6	87,5	18,3	159,8	-2,8	270,2	87,0	15,6	-72,2	15,6	-2,1	15,6	159,8	-2,8	105,6	87,0	19,8	-72,2	18,7	87,0	19,8	159,8	-2,8	324,6	78,1	44,9	-66,3	45,6	-179,6	0,0	145,2	-2,8	0,0	87,0	9,7	-72,2	9,8	178,2	21,1	159,8	-2,8	189,1	87,5	18,3	-72,2	16,6	87,5	18,3	159,8	-2,8	270,2	
224,0	1	99776,0	1	99775,0	17,8	162,6	-2,8	2000	NaN	NaN	C	8902	73,0	71,6	56	59,3557065	24,7124345	6619984,22	1050956,63	88,4	256,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,4	17,8	-74,8	16,1	88,4	17,8	162,6	-2,8	256,9	87,6	15,8	-72,3	15,8	6,1	15,8	157,2	-2,8	104,2	87,6	19,9	-71,3	18,4	87,6	19,9	157,2	-2,8	320,0	80,0	45,0	-67,6	45,2	-179,8	0,0	147,7	-2,8	0,0	86,4	10,0	-71,3	9,6	179,1	20,6	157,2	-2,8	186,2	88,4	17,8	-74,8	16,1	88,4	17,8	162,6	-2,8	256,9	
225,0	1	99775,0	1	99774,0	18,8	161,9	-2,9	2000	NaN	NaN	C	8957	73,0	71,6	56	59,3557162	24,7124415	6619985,35	1050956,86	87,2	266,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,2	18,8	-74,8	17,2	87,2	18,8	161,9	-2,9	266,7	85,8	16,2	-74,8	16,2	2,0	16,2	160,6	-2,9	108,4	85,8	20,3	-74,4	18,9	85,8	20,3	160,6	-2,9	325,6	78,4	45,4	-68,2	45,1	-179,5	0,0	148,6	-2,9	0,0	85,8	10,2	-74,4	10,3	178,1	21,4	160,6	-2,9	195,6	87,2	18,8	-74,8	17,2	87,2	18,8	161,9	-2,9	266,7	
226,0	1	99774,0	1	99773,0	18,7	161,4	-3,0	2000	NaN	NaN	C	9005	73,0	71,6	56	59,3557235	24,7124467	6619986,20	1050957,04	86,8	270,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,8	18,7	-75,4	16,4	86,8	18,7	161,4	-3,0	270,6	86,8	16,0	-75,4	16,0	0,2	16,0	159,7	-3,1	111,4	86,8	19,8	-74,8	17,6	86,8	19,8	160,4	-3,1	321,5	80,1	45,1	-66,1	45,2	-179,5	0,0	146,4	-3,1	0,0	86,8	10,0	-75,4	9,5	179,3	21,2	159,7	-3,0	192,0	86,8	18,7	-75,4	16,4	86,8	18,7	161,4	-3,0	270,6	
227,0	1	99773,0	1	99772,0	18,6	160,1	-2,9	2000	NaN	NaN	C	9054	73,1	71,6	56	59,3557320	24,7124528	6619987,20	1050957,24	87,4	276,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,4	18,6	-71,4	16,7	87,4	18,6	160,1	-2,9	276,6	86,1	16,2	-71,4	16,2	2,6	16,2	158,2	-2,9	110,7	86,8	20,1	-71,4	18,4	86,8	20,1	159,0	-2,9	325,6	79,9	45,1	-66,8	45,3	-179,4	0,0	146,3	-2,9	0,0	86,1	9,8	-71,4	9,7	178,7	21,1	158,2	-2,9	191,0	87,4	18,6	-71,4	16,7	87,4	18,6	160,1	-2,9	276,6	
228,0	1	99772,0	1	99771,0	19,4	161,5	-2,9	2000	NaN	NaN	C	9102	73,1	71,6	56	59,3557405	24,7124589	6619988,19	1050957,45	88,8	281,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,8	19,4	-73,4	17,2	88,8	19,4	161,5	-2,9	281,9	86,9	17,1	-73,4	17,1	2,6	17,1	160,1	-2,8	119,9	88,8	20,7	-73,4	18,5	88,8	20,7	161,1	-2,8	330,5	82,0	45,6	-68,0	45,6	-179,6	0,0	150,1	-2,8	0,0	86,9	10,4	-73,4	10,1	179,5	21,9	160,1	-2,9	191,3	88,8	19,4	-73,4	17,2	88,8	19,4	161,5	-2,9	281,9	
229,0	1	99771,0	1	99770,0	19,2	160,5	-2,8	2000	NaN	NaN	C	9143	73,1	71,6	56	59,3557479	24,7124642	6619989,04	1050957,63	86,1	275,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,1	19,2	-72,3	16,4	86,1	19,2	160,5	-2,8	275,2	86,1	16,4	-72,3	16,4	-5,1	16,4	160,5	-2,8	114,1	86,1	20,4	-72,3	17,9	86,1	20,4	160,5	-2,8	323,6	79,8	45,5	-67,1	45,0	-179,4	0,0	145,7	-2,8	0,0	86,1	10,3	-72,3	9,6	178,7	21,7	160,5	-2,8	189,7	86,1	19,2	-72,3	16,4	86,1	19,2	160,5	-2,8	275,2	
230,0	1	99770,0	1	99769,0	19,3	161,6	-2,6	2000	NaN	NaN	C	9199	73,1	71,6	56	59,3557564	24,7124703	6619990,04	1050957,83	87,1	284,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,1	19,3	-74,1	16,7	87,1	19,3	161,6	-2,6	284,6	86,4	16,7	-74,1	16,7	-1,9	16,7	159,5	-2,6	115,5	86,8	20,6	-72,7	18,4	86,8	20,6	160,1	-2,6	329,3	79,6	45,8	-67,8	45,4	-179,6	0,0	147,5	-2,6	0,0	86,4	10,1	-74,1	9,8	179,2	22,0	159,5	-2,6	192,5	87,1	19,3	-74,1	16,7	87,1	19,3	161,6	-2,6	284,6	
231,0	1	99769,0	1	99768,0	20,2	158,7	-2,5	2000	NaN	NaN	C	9247	73,1	71,6	56	59,3557649	24,7124764	6619991,03	1050958,04	86,9	295,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,9	20,2	-72,7	16,9	86,9	20,2	158,7	-2,5	295,2	86,1	16,7	-72,7	16,7	-0,4	16,7	157,5	-2,6	111,9	86,1	22,2	-71,5	19,4	86,1	22,2	157,5	-2,6	354,6	79,3	47,1	-68,1	46,3	-179,5	0,0	147,4	-2,6	0,0	86,1	10,6	-72,7	10,0	178,5	23,5	157,5	-2,5	201,6	86,9	20,2	-72,7	16,9	86,9	20,2	158,7	-2,5	295,2	
232,0	1	99768,0	1	99767,0	20,4	159,6	-2,5	2000	NaN	NaN	C	9296	73,1	71,6	56	59,3557734	24,7124825	6619992,02	1050958,24	88,8	292,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,8	20,4	-70,8	17,2	88,8	20,4	159,6	-2,5	292,0	86,7	17,2	-70,8	17,2	-2,1	17,2	156,8	-2,5	111,5	86,8	21,5	-70,8	19,4	86,8	21,5	159,6	-2,5	340,3	79,4	46,6	-67,5	46,4	-179,4	0,0	147,5	-2,5	0,0	86,7	10,7	-70,8	10,1	179,6	23,1	156,8	-2,5	201,8	88,8	20,4	-70,8	17,2	88,8	20,4	159,6	-2,5	292,0	
233,0	1	99767,0	1	99766,0	19,4	160,9	-2,4	2000	NaN	NaN	C	9352	73,1	71,6	56	59,3557832	24,7124895	6619993,16	1050958,48	89,3	282,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,3	19,4	-73,3	16,2	89,3	19,4	160,9	-2,4	282,8	88,8	16,0	-73,0	16,0	3,2	16,0	159,1	-2,4	105,2	88,8	20,9	-71,1	18,5	88,8	20,9	160,0	-2,4	341,9	81,4	45,6	-66,1	45,7	-179,5	0,0	147,8	-2,4	0,0	88,8	10,0	-73,0	9,5	179,6	22,1	160,5	-2,4	191,9	89,3	19,4	-73,3	16,2	89,3	19,4	160,9	-2,4	282,8	
234,0	1	99766,0	1	99765,0	18,7	162,1	-2,4	2000	NaN	NaN	C	9400	73,1	71,6	56	59,3557917	24,7124956	6619994,15	1050958,68	88,9	273,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,9	18,7	-73,9	16,5	88,9	18,7	162,1	-2,4	273,7	88,1	16,0	-73,9	16,0	5,5	16,0	160,4	-2,5	110,4	88,3	20,8	-73,2	18,6	88,3	20,8	162,1	-2,5	351,7	80,8	46,2	-65,8	46,0	-179,4	0,0	147,6	-2,5	0,0	87,5	9,8	-73,9	9,9	179,6	22,0	160,1	-2,4	191,4	88,9	18,7	-73,9	16,5	88,9	18,7	162,1	-2,4	273,7	
235,0	1	99765,0	1	99764,0	18,6	163,5	-2,4	2000	NaN	NaN	C	9442	73,1	71,6	56	59,3557990	24,7125008	6619995,01	1050958,86	91,5	277,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,5	18,6	-71,8	16,4	91,5	18,6	163,5	-2,4	277,8	89,7	15,5	-71,5	15,5	1,6	15,5	161,8	-2,4	110,5	91,5	20,5	-71,1	19,0	91,5	20,5	162,6	-2,4	346,5	77,9	45,8	-67,0	46,3	-179,7	0,0	144,9	-2,4	0,0	89,7	9,5	-71,5	9,6	179,4	22,0	161,8	-2,4	190,7	91,5	18,6	-71,8	16,4	91,5	18,6	163,5	-2,4	277,8	
236,0	1	99764,0	1	99763,0	18,1	161,8	-2,5	2000	NaN	NaN	C	9491	73,1	71,6	56	59,3558063	24,7125060	6619995,86	1050959,04	89,0	270,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,0	18,1	-72,8	16,0	89,0	18,1	161,8	-2,5	270,5	87,7	15,4	-72,1	15,4	1,4	15,4	160,4	-2,4	106,3	88,2	20,1	-71,5	18,7	88,2	20,1	160,4	-2,4	340,6	78,0	45,4	-65,1	46,2	-179,7	0,0	144,2	-2,4	0,0	87,7	9,2	-72,1	9,6	179,4	21,9	160,4	-2,5	185,3	89,0	18,1	-72,8	16,0	89,0	18,1	161,8	-2,5	270,5	
237,0	1	99763,0	1	99762,0	18,0	159,9	-2,5	2000	NaN	NaN	C	9540	73,1	71,6	56	59,3558149	24,7125121	6619996,85	1050959,24	88,6	266,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,6	18,0	-70,8	15,6	88,6	18,0	159,9	-2,5	266,8	87,6	15,2	-69,5	15,2	6,7	15,2	157,7	-2,4	96,9	87,7	19,9	-69,5	18,6	87,7	19,9	159,2	-2,4	334,6	80,2	45,0	-64,3	45,7	-179,5	0,0	144,7	-2,4	0,0	87,6	9,3	-69,5	9,3	179,2	21,6	157,7	-2,5	190,9	88,6	18,0	-70,8	15,6	88,6	18,0	159,9	-2,5	266,8	
238,0	1	99762,0	1	99761,0	18,1	162,2	-2,4	2000	NaN	NaN	C	9596	73,1	71,6	56	59,3558246	24,7125191	6619997,99	1050959,47	90,4	269,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	90,4	18,1	-71,1	16,2	90,4	18,1	162,2	-2,4	269,7	87,7	15,3	-71,1	15,3	4,4	15,3	160,5	-2,4	104,3	87,7	19,7	-70,8	18,5	87,7	19,7	160,2	-2,4	328,7	80,1	44,5	-64,3	45,4	-179,5	0,0	144,4	-2,4	0,0	87,7	9,3	-71,1	9,5	177,9	21,1	160,5	-2,4	190,1	90,4	18,1	-71,1	16,2	90,4	18,1	162,2	-2,4	269,7	
239,0	1	99761,0	1	99760,0	18,0	161,8	-2,4	2000	NaN	NaN	C	9645	73,1	71,6	56	59,3558332	24,7125252	6619998,99	1050959,68	91,0	280,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,0	18,0	-70,8	17,1	91,0	18,0	161,8	-2,4	280,2	90,3	16,1	-70,8	16,1	4,9	16,1	161,0	-2,4	112,5	90,3	19,4	-70,8	18,9	90,3	19,4	161,0	-2,4	333,4	80,1	44,3	-64,4	45,7	-179,6	0,0	145,7	-2,4	0,0	90,3	9,1	-70,8	9,8	179,0	21,4	161,3	-2,4	189,8	91,0	18,0	-70,8	17,1	91,0	18,0	161,8	-2,4	280,2	
240,0	1	99760,0	1	99759,0	18,4	162,3	-2,5	2000	NaN	NaN	C	9687	73,2	71,6	56	59,3558405	24,7125304	6619999,84	1050959,86	92,0	281,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,0	18,4	-70,5	16,8	92,0	18,4	162,3	-2,5	281,3	90,4	15,7	-70,2	15,7	0,2	15,7	159,3	-2,5	109,7	90,4	20,2	-70,2	19,0	89,6	20,2	159,3	-2,5	348,7	80,4	44,9	-64,6	46,5	-179,5	0,0	144,4	-2,5	0,0	89,6	9,2	-70,5	10,1	179,3	21,9	158,7	-2,5	190,5	92,0	18,4	-70,5	16,8	92,0	18,4	162,3	-2,5	281,3	
241,0	1	99759,0	1	99758,0	19,0	164,0	-2,6	2000	NaN	NaN	C	9736	73,2	71,6	56	59,3558490	24,7125365	6620000,83	1050960,06	91,0	289,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,8	19,0	-72,0	17,6	91,0	19,0	164,0	-2,6	289,6	90,3	16,7	-71,4	16,7	4,3	16,7	162,6	-2,5	126,2	90,3	20,1	-70,9	19,2	90,3	20,3	161,8	-2,5	342,4	82,7	44,7	-66,3	46,6	-179,5	0,0	147,7	-2,5	0,0	90,3	9,3	-71,4	10,2	179,1	22,3	162,6	-2,6	193,3	91,8	19,0	-72,0	17,6	91,0	19,0	164,0	-2,6	289,6	
242,0	1	99758,0	1	99757,0	19,1	161,6	-2,7	2000	NaN	NaN	C	9785	73,2	71,6	56	59,3558576	24,7125426	6620001,83	1050960,26	89,1	287,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,1	19,1	-71,4	17,7	89,1	19,1	161,6	-2,7	287,8	89,0	17,1	-70,7	17,1	5,6	17,1	159,5	-2,6	120,9	89,0	20,4	-70,1	19,5	89,0	20,4	158,9	-2,6	340,6	82,7	44,7	-66,8	46,5	-179,4	0,0	147,5	-2,6	0,0	89,0	9,5	-71,4	10,4	179,8	22,5	161,6	-2,7	194,3	89,1	19,1	-71,4	17,7	89,1	19,1	161,6	-2,7	287,8	
243,0	1	99757,0	1	99756,0	18,7	161,4	-2,7	2000	NaN	NaN	C	9841	73,2	71,6	56	59,3558661	24,7125486	6620002,82	1050960,47	92,1	287,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,1	18,7	-70,0	17,3	92,1	18,7	161,4	-2,7	287,0	90,2	16,6	-70,0	16,6	3,2	16,6	160,6	-2,7	120,4	91,0	19,8	-69,7	18,8	91,0	19,9	160,1	-2,7	334,0	79,4	44,6	-64,6	46,1	-179,4	0,0	143,2	-2,7	0,0	89,9	9,3	-70,0	10,2	179,4	22,1	160,6	-2,7	192,3	92,1	18,7	-70,0	17,3	92,1	18,7	161,4	-2,7	287,0	
244,0	1	99756,0	1	99755,0	19,0	163,2	-2,7	2000	NaN	NaN	C	9891	73,2	71,6	56	59,3558747	24,7125547	6620003,82	1050960,67	93,2	292,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	93,2	19,0	-71,3	16,9	93,2	19,0	163,2	-2,7	292,2	91,0	16,3	-70,2	16,3	3,8	16,3	161,2	-2,7	120,4	91,0	20,4	-70,2	18,8	91,0	20,4	161,2	-2,7	344,0	82,2	45,0	-66,9	46,2	-179,5	0,0	149,5	-2,7	0,0	91,0	9,3	-71,3	9,7	179,4	22,1	161,2	-2,7	190,4	93,2	19,0	-71,3	16,9	93,2	19,0	163,2	-2,7	292,2	
245,0	1	99755,0	1	99754,0	18,0	163,8	-2,9	2000	NaN	NaN	C	9933	73,2	71,6	56	59,3558820	24,7125600	6620004,67	1050960,85	95,2	279,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	95,2	17,9	-69,2	16,6	95,2	18,0	163,8	-2,9	279,6	92,2	15,4	-69,2	15,4	1,7	15,4	161,6	-2,7	107,5	92,2	19,6	-69,2	18,9	91,2	19,6	161,6	-2,7	337,3	82,8	44,1	-65,0	46,0	-179,5	0,0	146,1	-2,7	0,0	91,7	8,9	-69,2	9,8	179,5	21,9	161,3	-2,9	183,2	95,2	17,9	-69,2	16,6	95,2	18,0	163,8	-2,9	279,6	
