ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_93_1_m99999-1_m99099_felt2___20260313-145715.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_93_hp1_f2_20260313-145715

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:57:15
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 899
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99999
Kjørefelt		: 2
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99099,9405956182
Kjørefelt		: 2
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 900	: 1	: 	: 93	: 1	: 99099	: 100000

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
190,0	1	99810,0	1	99809,0	20,8	164,0	-2,5	2000	NaN	NaN	C	6762	77,0	71,7	56	59,3554175	24,7122287	6619950,55	1050949,71	106,8	319,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,8	20,8	-56,9	19,7	106,8	20,8	164,0	-2,5	319,2	106,1	18,7	-55,7	18,7	19,1	18,7	162,5	-2,4	136,4	106,1	22,2	-55,7	21,6	106,1	22,2	162,5	-2,4	372,7	99,0	43,5	-51,2	50,9	-179,5	0,0	150,0	-2,4	0,0	106,1	9,2	-56,9	12,0	179,5	26,3	163,1	-2,5	197,2	106,8	20,8	-56,9	19,7	106,8	20,8	164,0	-2,5	319,2	
191,0	1	99809,0	1	99808,0	21,9	159,9	-2,5	2000	NaN	NaN	C	6812	77,0	71,7	56	59,3554265	24,7122351	6619951,60	1050949,93	107,0	331,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	107,0	21,9	-53,1	19,1	107,0	21,9	159,9	-2,5	331,6	107,0	19,2	-53,1	19,2	16,2	19,2	159,9	-2,4	132,6	107,0	22,7	-52,5	20,5	107,0	22,7	159,1	-2,4	355,2	99,7	44,5	-47,5	50,2	-179,6	0,0	148,3	-2,4	0,0	107,0	9,9	-53,7	11,4	179,2	26,1	159,7	-2,5	197,1	107,0	21,9	-53,1	19,1	107,0	21,9	159,9	-2,5	331,6	
192,0	1	99808,0	1	99807,0	21,6	162,0	-2,5	2000	NaN	NaN	C	6861	77,1	71,7	56	59,3554354	24,7122415	6619952,65	1050950,14	107,3	315,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	107,3	21,6	-54,3	18,8	107,3	21,6	162,0	-2,5	315,5	104,7	18,7	-54,3	18,7	14,4	18,7	159,7	-2,4	130,9	107,0	22,4	-54,2	20,2	107,0	22,4	159,7	-2,4	357,6	99,0	44,6	-49,2	49,7	-179,6	0,0	148,5	-2,4	0,0	104,7	9,8	-54,3	11,7	179,4	26,3	159,7	-2,5	196,2	107,3	21,6	-54,3	18,8	107,3	21,6	162,0	-2,5	315,5	
193,0	1	99807,0	1	99806,0	21,1	162,3	-2,5	2000	NaN	NaN	C	6903	77,1	71,7	56	59,3554431	24,7122470	6619953,54	1050950,33	109,6	310,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	109,6	21,1	-52,7	18,9	109,6	21,1	162,3	-2,5	310,7	107,4	18,9	-52,7	18,9	15,9	18,9	160,1	-2,4	131,1	107,4	21,9	-52,1	20,3	107,4	21,9	160,1	-2,4	343,7	99,3	43,8	-49,3	49,9	-179,6	0,0	147,7	-2,4	0,0	107,4	9,8	-52,7	11,6	179,5	25,7	160,1	-2,5	198,6	109,6	21,1	-52,7	18,9	109,6	21,1	162,3	-2,5	310,7	
194,0	1	99806,0	1	99805,0	20,8	160,9	-2,5	2000	NaN	NaN	C	6945	77,1	71,7	56	59,3554508	24,7122525	6619954,44	1050950,51	108,4	288,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	108,4	20,8	-52,7	17,4	108,4	20,8	160,9	-2,5	288,3	107,3	18,0	-52,7	18,0	15,9	18,0	159,8	-2,5	121,8	108,4	21,6	-52,6	19,2	108,4	21,6	160,9	-2,5	327,2	100,6	43,0	-49,0	48,5	-179,5	0,0	149,8	-2,5	0,0	107,3	9,8	-52,7	10,9	179,4	24,7	160,0	-2,5	190,9	108,4	20,8	-52,7	17,4	108,4	20,8	160,9	-2,5	288,3	
195,0	1	99805,0	1	99804,0	20,5	161,2	-2,6	2000	NaN	NaN	C	6994	77,1	71,7	56	59,3554598	24,7122589	6619955,49	1050950,73	106,5	311,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,5	20,5	-53,7	18,7	106,5	20,5	161,2	-2,6	311,6	105,5	17,6	-53,1	17,6	14,4	17,6	159,8	-2,6	119,3	105,5	21,6	-53,1	21,1	104,3	21,8	159,8	-2,6	380,7	97,7	43,5	-50,0	50,8	-179,3	0,0	148,1	-2,6	0,0	105,5	9,5	-53,6	11,4	179,5	25,2	159,8	-2,6	189,8	106,5	20,5	-53,7	18,7	106,5	20,5	161,2	-2,6	311,6	
196,0	1	99804,0	1	99803,0	20,2	162,8	-2,6	2000	NaN	NaN	C	7043	77,1	71,7	56	59,3554688	24,7122654	6619956,53	1050950,95	109,1	320,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	109,1	20,2	-53,7	19,6	109,1	20,2	162,8	-2,6	320,6	107,7	18,0	-53,6	18,0	16,2	18,0	159,2	-2,5	128,3	107,7	21,6	-53,7	21,6	-49,3	21,7	159,2	-2,5	378,1	99,8	43,3	-49,2	51,5	-179,4	0,0	149,1	-2,5	0,0	107,7	9,5	-53,7	11,6	179,5	25,1	159,2	-2,6	190,3	109,1	20,2	-53,7	19,6	109,1	20,2	162,8	-2,6	320,6	
197,0	1	99803,0	1	99802,0	19,9	162,9	-2,6	2000	NaN	NaN	C	7093	77,2	71,7	56	59,3554778	24,7122718	6619957,58	1050951,16	109,2	313,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	109,2	19,9	-54,9	19,1	109,2	19,9	162,9	-2,6	313,8	107,7	18,2	-53,7	18,2	15,6	18,2	161,9	-2,6	130,0	107,7	21,0	-53,7	20,8	107,0	21,0	161,9	-2,6	360,8	100,4	42,6	-49,3	50,4	-179,3	0,0	149,8	-2,6	0,0	107,1	9,3	-54,9	11,4	179,6	24,0	162,9	-2,6	193,2	109,2	19,9	-54,9	19,1	109,2	19,9	162,9	-2,6	313,8	
198,0	1	99802,0	1	99801,0	19,9	159,8	-2,6	2000	NaN	NaN	C	7142	77,2	71,7	56	59,3554868	24,7122783	6619958,63	1050951,38	107,1	303,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	107,7	19,9	-50,5	18,8	107,1	19,9	159,8	-2,6	303,3	107,1	18,5	-50,5	18,5	15,1	18,5	158,6	-2,5	130,3	107,1	20,7	-50,5	19,9	107,0	20,8	158,6	-2,5	333,8	97,5	42,0	-49,9	49,3	-179,4	0,0	147,4	-2,5	0,0	107,1	9,3	-54,4	11,0	179,4	24,1	159,8	-2,6	188,2	107,7	19,9	-50,5	18,8	107,1	19,9	159,8	-2,6	303,3	
199,0	1	99801,0	1	99800,0	20,5	162,9	-2,6	2000	NaN	NaN	C	7184	77,2	71,7	56	59,3554933	24,7122829	6619959,38	1050951,54	109,2	300,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	109,2	20,5	-54,9	18,5	109,2	20,5	162,9	-2,6	300,5	108,1	18,1	-54,9	18,1	18,3	18,1	162,2	-2,5	128,4	108,1	21,3	-54,3	20,2	108,1	21,3	161,7	-2,5	344,0	100,9	42,8	-49,0	49,6	-179,5	0,0	150,3	-2,5	0,0	107,0	9,7	-54,9	11,4	179,5	24,0	161,7	-2,6	189,4	109,2	20,5	-54,9	18,5	109,2	20,5	162,9	-2,6	300,5	
200,0	1	99800,0	1	99799,0	20,5	163,3	-2,7	2000	NaN	NaN	C	7226	77,2	71,7	56	59,3555010	24,7122884	6619960,28	1050951,72	108,9	309,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	108,9	20,5	-55,2	18,9	108,9	20,5	163,3	-2,7	309,9	107,8	18,4	-53,4	18,4	17,4	18,4	159,0	-2,6	130,8	108,9	21,3	-51,3	20,1	108,9	21,3	159,5	-2,6	354,2	100,5	43,1	-48,4	49,6	-179,6	0,0	148,9	-2,6	0,0	107,8	9,5	-55,2	11,5	179,4	24,5	161,7	-2,7	191,5	108,9	20,5	-55,2	18,9	108,9	20,5	163,3	-2,7	309,9	
201,0	1	99799,0	1	99798,0	19,8	162,4	-2,8	2000	NaN	NaN	C	7275	77,2	71,7	56	59,3555100	24,7122950	6619961,33	1050951,95	109,9	306,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	109,9	19,8	-53,1	18,8	109,9	19,8	162,4	-2,8	306,0	107,6	17,8	-53,1	17,8	14,4	17,8	160,0	-2,7	128,8	107,6	21,1	-53,1	21,1	106,9	21,1	160,0	-2,7	350,8	100,2	42,8	-49,8	50,8	-179,5	0,0	149,3	-2,7	0,0	107,0	8,9	-53,1	11,5	179,5	25,4	160,1	-2,8	189,5	109,9	19,8	-53,1	18,8	109,9	19,8	162,4	-2,8	306,0	
202,0	1	99798,0	1	99797,0	20,2	159,9	-2,8	2000	NaN	NaN	C	7324	77,3	71,7	56	59,3555190	24,7123015	6619962,38	1050952,16	106,8	298,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,8	20,2	-53,1	18,4	106,8	20,2	159,9	-2,8	298,3	106,8	18,3	-53,1	18,3	15,6	18,3	159,9	-2,7	130,6	106,8	21,2	-53,0	19,8	106,8	21,2	159,9	-2,7	347,6	98,3	42,9	-48,0	49,4	-179,5	0,0	147,8	-2,7	0,0	106,8	9,3	-53,1	11,4	179,5	24,8	159,9	-2,8	190,2	106,8	20,2	-53,1	18,4	106,8	20,2	159,9	-2,8	298,3	
203,0	1	99797,0	1	99796,0	19,1	159,4	-2,8	2000	NaN	NaN	C	7366	77,3	71,7	56	59,3555267	24,7123071	6619963,28	1050952,36	106,6	301,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,6	19,1	-53,6	18,2	106,6	19,1	159,4	-2,8	301,5	106,6	17,5	-53,3	17,5	15,4	17,5	159,1	-2,7	119,7	106,6	19,9	-53,3	19,7	25,9	20,6	159,1	-2,7	343,9	95,4	42,2	-50,5	49,3	-179,5	0,0	145,1	-2,7	0,0	106,6	9,0	-53,6	10,8	179,6	23,0	159,4	-2,8	184,2	106,6	19,1	-53,6	18,2	106,6	19,1	159,4	-2,8	301,5	
204,0	1	99796,0	1	99795,0	19,5	159,2	-2,8	2000	NaN	NaN	C	7414	77,3	71,7	56	59,3555357	24,7123135	6619964,33	1050952,57	106,5	297,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,5	19,5	-53,6	17,9	106,5	19,5	159,2	-2,8	297,3	105,7	17,6	-52,5	17,6	15,1	17,6	158,9	-2,7	117,3	106,5	20,5	-52,5	20,1	106,5	20,6	158,9	-2,7	342,7	98,3	42,4	-49,2	49,5	-179,6	0,0	147,7	-2,7	0,0	105,7	9,5	-53,7	10,9	179,5	23,0	159,1	-2,8	187,5	106,5	19,5	-53,6	17,9	106,5	19,5	159,2	-2,8	297,3	
205,0	1	99795,0	1	99794,0	19,8	163,2	-2,7	2000	NaN	NaN	C	7463	77,3	71,7	56	59,3555447	24,7123200	6619965,38	1050952,80	107,8	296,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	107,8	19,8	-54,3	17,7	107,8	19,8	163,2	-2,7	296,4	106,9	17,2	-54,3	17,2	17,4	17,2	162,3	-2,7	123,1	107,6	21,0	-54,3	19,6	107,6	21,0	162,3	-2,7	338,0	99,8	42,7	-50,5	49,3	-179,6	0,0	149,7	-2,7	0,0	105,7	9,3	-54,3	10,5	179,5	23,9	162,5	-2,7	181,9	107,8	19,8	-54,3	17,7	107,8	19,8	163,2	-2,7	296,4	
206,0	1	99794,0	1	99793,0	19,9	162,6	-2,7	2000	NaN	NaN	C	7512	77,3	71,7	56	59,3555524	24,7123256	6619966,28	1050952,98	108,2	306,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	108,2	19,9	-55,6	18,0	108,2	19,9	162,6	-2,7	306,5	107,0	18,2	-55,0	18,2	14,4	18,2	162,0	-2,6	137,1	107,0	20,6	-54,4	19,5	107,0	20,6	161,9	-2,6	339,1	97,6	42,1	-49,9	49,0	-179,5	0,0	148,0	-2,6	0,0	105,6	9,2	-56,9	10,8	179,5	23,5	163,4	-2,7	187,5	108,2	19,9	-55,6	18,0	108,2	19,9	162,6	-2,7	306,5	
207,0	1	99793,0	1	99792,0	19,9	160,9	-2,6	2000	NaN	NaN	C	7554	77,3	71,7	56	59,3555602	24,7123311	6619967,18	1050953,17	106,5	313,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,5	19,9	-53,4	18,6	106,5	19,9	160,9	-2,6	313,7	105,9	18,2	-53,4	18,2	16,8	18,2	159,5	-2,5	129,8	106,2	20,7	-53,4	20,1	106,2	20,7	159,5	-2,5	344,5	97,9	42,5	-49,9	49,7	-179,5	0,0	149,3	-2,5	0,0	105,9	9,3	-53,4	10,9	179,4	23,4	159,8	-2,6	188,0	106,5	19,9	-53,4	18,6	106,5	19,9	160,9	-2,6	313,7	
208,0	1	99792,0	1	99791,0	20,2	161,7	-2,6	2000	NaN	NaN	C	7602	77,3	71,7	56	59,3555692	24,7123376	6619968,23	1050953,39	105,5	314,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	105,5	20,2	-56,1	18,6	105,5	20,2	161,7	-2,6	314,3	105,5	18,9	-56,1	18,9	15,6	18,9	161,7	-2,6	135,4	105,5	20,3	-55,5	19,5	104,7	20,6	159,6	-2,6	328,8	98,2	43,0	-51,1	48,8	-179,4	0,0	150,0	-2,6	0,0	105,5	9,4	-56,1	10,9	179,4	23,4	162,4	-2,6	191,6	105,5	20,2	-56,1	18,6	105,5	20,2	161,7	-2,6	314,3	
209,0	1	99791,0	1	99790,0	20,9	162,1	-2,7	2000	NaN	NaN	C	7644	77,3	71,7	56	59,3555769	24,7123432	6619969,13	1050953,58	106,3	314,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,3	20,9	-55,5	18,9	106,3	20,9	162,1	-2,7	314,4	106,3	18,3	-55,5	18,3	20,7	18,3	161,8	-2,6	124,5	106,3	22,0	-55,5	20,8	105,6	22,0	161,8	-2,6	369,0	99,7	43,9	-49,5	50,5	-179,3	0,0	149,6	-2,6	0,0	105,6	9,9	-55,5	11,1	179,5	24,7	161,1	-2,7	196,9	106,3	20,9	-55,5	18,9	106,3	20,9	162,1	-2,7	314,4	
210,0	1	99790,0	1	99789,0	21,8	159,7	-2,6	2000	NaN	NaN	C	7699	77,4	71,7	56	59,3555872	24,7123506	6619970,34	1050953,83	-51,9	322,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,7	20,1	-51,9	21,7	-51,9	21,8	159,7	-2,6	322,4	106,7	19,3	-51,2	19,3	17,4	19,3	157,7	-2,4	127,0	106,3	21,5	-51,3	23,5	-51,3	23,5	157,9	-2,4	378,0	97,9	43,5	-49,7	53,2	-179,7	0,0	146,7	-2,4	0,0	105,9	9,5	-51,9	13,6	179,5	26,9	157,7	-2,6	210,4	106,7	20,1	-51,9	21,7	-51,9	21,8	159,7	-2,6	322,4	
211,0	1	99789,0	1	99788,0	22,1	160,6	-2,7	2000	NaN	NaN	C	7741	77,4	71,7	56	59,3555937	24,7123552	6619971,09	1050953,99	-52,6	334,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	107,4	19,6	-52,6	22,1	-52,6	22,1	160,6	-2,7	334,8	107,4	19,4	-51,3	19,4	18,3	19,4	159,4	-2,3	130,7	107,4	21,3	-51,3	25,3	-51,3	25,3	160,0	-2,3	407,8	98,4	43,0	-47,9	55,0	-179,5	0,0	146,3	-2,3	0,0	107,4	8,4	-52,6	14,1	179,5	28,2	160,1	-2,7	221,4	107,4	19,6	-52,6	22,1	-52,6	22,1	160,6	-2,7	334,8	
212,0	1	99788,0	1	99787,0	21,2	165,1	-2,7	2000	NaN	NaN	C	7789	77,4	71,7	56	59,3556027	24,7123618	6619972,14	1050954,21	-55,7	325,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	108,5	19,9	-55,7	21,2	-55,7	21,2	165,1	-2,7	325,5	108,5	18,8	-55,0	18,8	15,0	18,8	162,6	-2,5	134,4	107,8	21,5	-55,0	23,9	-55,0	23,9	164,1	-2,5	392,0	99,7	43,1	-52,6	53,2	-179,5	0,0	149,8	-2,5	0,0	107,8	8,6	-55,0	13,1	179,5	27,2	163,6	-2,7	212,2	108,5	19,9	-55,7	21,2	-55,7	21,2	165,1	-2,7	325,5	
213,0	1	99787,0	1	99786,0	21,0	161,0	-2,7	2000	NaN	NaN	C	7838	77,4	71,7	56	59,3556117	24,7123683	6619973,19	1050954,43	-52,5	324,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	107,0	20,5	-56,2	20,7	-52,5	21,0	161,0	-2,7	324,5	106,4	19,0	-54,4	19,0	18,7	19,0	160,3	-2,5	129,1	106,4	22,1	-54,4	22,5	-54,4	23,2	160,3	-2,5	392,4	97,0	44,3	-50,0	52,2	-179,5	0,0	147,0	-2,5	0,0	105,0	9,5	-56,2	12,9	179,6	27,1	159,4	-2,7	210,4	107,0	20,5	-56,2	20,7	-52,5	21,0	161,0	-2,7	324,5	
214,0	1	99786,0	1	99785,0	20,6	163,7	-2,7	2000	NaN	NaN	C	7886	77,4	71,7	56	59,3556208	24,7123748	6619974,25	1050954,65	107,9	312,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	107,9	20,6	-55,6	19,6	107,9	20,6	163,7	-2,7	312,9	107,9	18,1	-55,6	18,1	15,1	18,1	163,6	-2,5	124,2	107,9	22,2	-55,6	21,7	107,1	22,2	163,6	-2,5	373,8	99,1	43,6	-51,2	50,9	-179,4	0,0	150,2	-2,5	0,0	107,1	9,8	-55,6	12,0	179,6	24,9	163,6	-2,7	200,6	107,9	20,6	-55,6	19,6	107,9	20,6	163,7	-2,7	312,9	
215,0	1	99785,0	1	99784,0	19,7	162,9	-2,6	2000	NaN	NaN	C	7928	77,5	71,7	56	59,3556285	24,7123804	6619975,15	1050954,84	107,6	304,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	107,6	19,5	-55,8	19,4	107,6	19,7	162,9	-2,6	304,1	105,9	17,4	-54,9	17,4	19,5	17,4	160,7	-2,4	118,5	105,9	21,4	-54,9	22,2	-54,9	22,2	160,7	-2,4	383,8	97,5	43,4	-51,2	51,5	-179,5	0,0	148,0	-2,4	0,0	104,3	9,0	-55,2	11,7	179,4	25,7	160,7	-2,6	199,8	107,6	19,5	-55,8	19,4	107,6	19,7	162,9	-2,6	304,1	
216,0	1	99784,0	1	99783,0	19,5	161,9	-2,6	2000	NaN	NaN	C	7976	77,5	71,7	56	59,3556363	24,7123860	6619976,05	1050955,03	-56,2	295,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,9	19,1	-56,2	19,3	-56,2	19,5	161,9	-2,6	295,4	106,9	17,7	-55,6	17,7	15,6	17,7	161,9	-2,4	120,1	106,9	20,6	-55,6	21,8	-55,6	21,8	161,9	-2,4	359,6	99,7	42,6	-51,8	50,7	-179,7	0,0	150,7	-2,4	0,0	106,9	8,9	-56,2	12,1	179,3	25,4	161,9	-2,6	196,4	106,9	19,1	-56,2	19,3	-56,2	19,5	161,9	-2,6	295,4	
217,0	1	99783,0	1	99782,0	19,1	162,2	-2,7	2000	NaN	NaN	C	8025	77,5	71,7	56	59,3556453	24,7123925	6619977,11	1050955,25	106,1	282,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,7	18,9	-55,5	18,9	106,1	19,1	162,2	-2,7	282,3	106,7	17,1	-55,5	17,1	23,4	17,1	160,6	-2,5	121,0	106,2	20,5	-55,5	20,6	-53,1	20,6	159,6	-2,5	338,7	99,0	41,7	-52,3	49,8	-179,7	0,0	150,1	-2,5	0,0	105,4	8,8	-55,5	11,8	179,4	24,7	159,3	-2,7	195,3	106,7	18,9	-55,5	18,9	106,1	19,1	162,2	-2,7	282,3	
218,0	1	99782,0	1	99781,0	18,7	159,9	-2,8	2000	NaN	NaN	C	8066	77,5	71,7	56	59,3556530	24,7123981	6619978,01	1050955,44	105,1	277,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	107,3	18,5	-54,9	18,3	105,1	18,7	159,9	-2,8	277,7	105,1	16,8	-53,0	16,8	24,3	16,8	157,7	-2,6	108,3	104,4	20,0	-53,0	20,6	-50,8	20,7	157,7	-2,6	342,1	98,2	41,9	-50,2	49,9	-179,5	0,0	147,4	-2,6	0,0	104,4	8,7	-54,9	11,6	179,4	24,3	159,2	-2,8	190,1	107,3	18,5	-54,9	18,3	105,1	18,7	159,9	-2,8	277,7	
219,0	1	99781,0	1	99780,0	18,7	161,9	-2,8	2000	NaN	NaN	C	8115	77,5	71,6	56	59,3556621	24,7124046	6619979,06	1050955,66	102,4	277,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	107,0	18,7	-54,3	18,4	102,4	18,7	161,9	-2,8	277,2	106,3	16,8	-54,3	16,8	22,2	16,8	161,2	-2,7	114,1	106,3	20,1	-54,3	20,5	-53,7	20,5	161,2	-2,7	332,3	98,3	41,7	-51,1	49,6	-179,6	0,0	149,4	-2,7	0,0	105,4	8,9	-54,3	11,7	179,4	24,6	159,3	-2,8	187,2	107,0	18,7	-54,3	18,4	102,4	18,7	161,9	-2,8	277,2	
220,0	1	99780,0	1	99779,0	19,0	162,5	-2,9	2000	NaN	NaN	C	8156	77,5	71,6	56	59,3556698	24,7124102	6619979,97	1050955,85	-54,6	295,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	107,4	18,7	-55,0	18,5	-54,6	19,0	162,5	-2,9	295,0	105,5	16,6	-52,6	16,6	17,7	16,6	157,5	-2,7	108,1	105,5	20,5	-54,0	21,0	-53,1	21,5	159,4	-2,7	371,9	97,9	42,3	-49,6	50,7	-179,7	0,0	147,1	-2,7	0,0	105,5	8,8	-54,6	11,2	179,3	24,0	160,9	-2,9	189,0	107,4	18,7	-55,0	18,5	-54,6	19,0	162,5	-2,9	295,0	
221,0	1	99779,0	1	99778,0	18,9	162,2	-2,9	2000	NaN	NaN	C	8204	77,5	71,6	56	59,3556776	24,7124158	6619980,87	1050956,04	105,5	283,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,5	18,8	-55,1	18,1	105,5	18,9	162,2	-2,9	283,7	104,7	16,9	-54,5	16,9	20,4	16,9	159,8	-2,8	112,4	104,7	20,4	-55,1	20,5	-54,5	20,5	159,8	-2,8	344,2	99,1	42,4	-50,0	50,0	-179,6	0,0	149,1	-2,8	0,0	104,5	9,1	-55,1	11,4	179,5	23,7	159,8	-2,9	192,3	106,5	18,8	-55,1	18,1	105,5	18,9	162,2	-2,9	283,7	
