ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_93_1_m99999-1_m99096_felt2___20260313-145233.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_93_hp1_f2_20260313-145233

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:52:33
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 902
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99999
Kjørefelt		: 2
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99096,669815277
Kjørefelt		: 2
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 903	: 1	: 	: 93	: 1	: 99096	: 100000

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
269,0	1	99731,0	1	99730,0	14,6	163,2	-2,3	2000	NaN	NaN	C	11650	73,4	70,9	56	59,3560796	24,7127026	6620027,71	1050965,68	-49,4	207,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	113,1	13,5	-51,9	14,1	-49,4	14,6	163,2	-2,3	207,8	113,1	13,6	-51,3	13,6	25,2	13,6	163,2	-2,1	98,7	111,6	13,7	-51,9	14,8	-49,4	14,8	161,9	-2,1	217,5	96,9	35,5	-43,8	44,4	-179,6	0,0	138,9	-2,1	0,0	110,1	6,1	-51,9	8,9	179,3	17,6	161,8	-2,3	143,3	113,1	13,5	-51,9	14,1	-49,4	14,6	163,2	-2,3	207,8	
270,0	1	99730,0	1	99729,0	14,4	161,8	-2,3	2000	NaN	NaN	C	11693	73,5	70,9	56	59,3560870	24,7127079	6620028,57	1050965,86	-50,3	212,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	111,9	13,3	-50,3	14,4	-50,3	14,4	161,8	-2,3	212,5	112,2	13,9	-50,3	13,9	30,1	13,9	162,4	-2,2	103,0	111,9	13,3	-50,3	14,6	-50,3	14,6	161,8	-2,2	215,8	0,8	35,1	-44,4	44,1	-179,4	0,0	45,5	-2,2	0,0	111,9	6,0	-50,3	9,1	179,5	17,0	161,8	-2,3	142,9	111,9	13,3	-50,3	14,4	-50,3	14,4	161,8	-2,3	212,5	
271,0	1	99729,0	1	99728,0	14,8	159,1	-2,3	2000	NaN	NaN	C	11742	73,5	70,9	56	59,3560956	24,7127141	6620029,57	1050966,07	-46,3	219,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	113,0	13,6	-46,9	14,7	-46,3	14,8	159,1	-2,3	219,6	114,7	14,1	-46,9	14,1	27,0	14,1	159,7	-2,1	99,8	113,0	13,5	-46,9	14,8	-45,7	14,8	159,1	-2,1	220,6	0,8	35,3	-44,4	44,5	-179,6	0,0	45,9	-2,1	0,0	113,0	6,1	-47,0	8,9	179,3	17,3	159,9	-2,3	146,4	113,0	13,6	-46,9	14,7	-46,3	14,8	159,1	-2,3	219,6	
272,0	1	99728,0	1	99727,0	15,2	164,9	-2,5	2000	NaN	NaN	C	11792	73,5	70,9	56	59,3561041	24,7127202	6620030,57	1050966,28	-51,9	220,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	112,9	13,7	-51,9	15,2	-51,9	15,2	164,9	-2,5	220,3	112,9	14,4	-51,9	14,4	24,6	14,4	164,9	-2,2	109,8	112,9	13,7	-51,9	15,2	-51,9	15,2	164,9	-2,2	218,1	92,0	35,5	-47,6	44,6	-179,7	0,0	133,4	-2,2	0,0	112,9	6,2	-51,9	9,4	179,3	17,1	164,9	-2,5	148,9	112,9	13,7	-51,9	15,2	-51,9	15,2	164,9	-2,5	220,3	
273,0	1	99727,0	1	99726,0	15,0	165,4	-2,6	2000	NaN	NaN	C	11849	73,4	70,9	56	59,3561139	24,7127273	6620031,71	1050966,52	-49,4	222,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	113,1	14,0	-51,3	14,7	-49,4	15,0	165,4	-2,6	222,8	113,9	14,4	-49,4	14,4	26,7	14,4	164,8	-2,4	107,3	113,1	14,0	-51,3	15,1	-49,7	15,1	165,4	-2,4	227,0	95,5	35,5	-47,6	44,6	-179,6	0,0	144,0	-2,4	0,0	111,6	6,4	-53,2	9,2	179,3	17,6	165,1	-2,6	151,0	113,1	14,0	-51,3	14,7	-49,4	15,0	165,4	-2,6	222,8	
274,0	1	99726,0	1	99725,0	14,8	164,9	-2,6	2000	NaN	NaN	C	11892	73,3	70,9	56	59,3561213	24,7127326	6620032,57	1050966,70	30,8	221,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	113,4	14,4	-50,9	14,4	30,8	14,8	164,9	-2,6	221,9	113,4	13,8	-50,9	13,8	21,7	13,8	164,9	-2,4	104,6	113,4	14,6	-50,9	15,2	-48,4	15,3	164,9	-2,4	237,6	49,0	36,2	-44,0	44,7	-179,6	0,0	95,5	-2,4	0,0	113,1	6,6	-50,9	8,8	179,6	18,2	164,4	-2,6	147,5	113,4	14,4	-50,9	14,4	30,8	14,8	164,9	-2,6	221,9	
275,0	1	99725,0	1	99724,0	15,0	165,3	-2,5	2000	NaN	NaN	C	11942	73,3	70,8	56	59,3561298	24,7127388	6620033,56	1050966,91	-53,7	227,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	112,3	14,0	-54,4	15,0	-53,7	15,0	165,3	-2,5	227,6	112,3	14,2	-54,4	14,2	25,3	14,2	165,3	-2,3	107,9	112,3	14,2	-54,4	15,5	-53,7	15,5	165,3	-2,3	242,1	0,9	36,2	-46,9	44,7	-179,6	0,0	50,8	-2,3	0,0	110,7	6,2	-54,4	8,9	179,5	17,8	164,5	-2,5	150,4	112,3	14,0	-54,4	15,0	-53,7	15,0	165,3	-2,5	227,6	
276,0	1	99724,0	1	99723,0	14,9	164,5	-2,6	2000	NaN	NaN	C	11985	73,2	70,8	56	59,3561372	24,7127440	6620034,42	1050967,09	-52,6	231,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	111,1	14,0	-52,6	14,9	-52,6	14,9	164,5	-2,6	231,3	111,1	13,9	-51,0	13,9	26,5	13,9	164,5	-2,4	101,1	111,1	14,2	-51,0	15,7	-51,0	15,7	164,5	-2,4	252,7	43,7	36,4	-47,5	45,3	-179,5	0,0	91,9	-2,4	0,0	110,8	6,0	-52,6	9,1	179,3	17,9	162,7	-2,6	149,0	111,1	14,0	-52,6	14,9	-52,6	14,9	164,5	-2,6	231,3	
277,0	1	99723,0	1	99722,0	15,5	165,3	-2,7	2000	NaN	NaN	C	12035	73,2	70,8	56	59,3561457	24,7127502	6620035,41	1050967,29	-50,1	236,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	112,3	14,1	-50,1	15,5	-50,1	15,5	165,3	-2,7	236,6	114,6	14,4	-50,0	14,4	31,9	14,4	166,4	-2,5	112,6	112,3	14,2	-50,1	16,1	-50,1	16,1	162,4	-2,5	250,5	0,8	36,9	-43,9	45,8	-179,7	0,0	46,5	-2,5	0,0	112,3	6,1	-50,1	9,4	179,3	18,3	162,4	-2,7	156,1	112,3	14,1	-50,1	15,5	-50,1	15,5	165,3	-2,7	236,6	
278,0	1	99722,0	1	99721,0	15,7	162,0	-2,6	2000	NaN	NaN	C	12085	73,1	70,9	56	59,3561542	24,7127563	6620036,41	1050967,50	-50,1	236,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	112,4	14,1	-50,1	15,7	-50,1	15,7	162,0	-2,6	236,0	112,4	14,3	-50,1	14,3	26,5	14,3	162,4	-2,4	107,3	112,4	14,6	-50,1	16,7	-50,1	16,7	162,0	-2,4	259,8	0,8	37,7	-45,1	46,0	-179,7	0,0	46,5	-2,4	0,0	109,6	6,2	-50,1	9,5	179,4	18,8	158,7	-2,6	156,6	112,4	14,1	-50,1	15,7	-50,1	15,7	162,0	-2,6	236,0	
279,0	1	99721,0	1	99720,0	15,4	164,7	-2,7	2000	NaN	NaN	C	12135	72,9	70,9	56	59,3561628	24,7127624	6620037,40	1050967,71	-52,0	236,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	111,2	14,0	-52,0	15,4	-52,0	15,4	164,7	-2,7	236,1	111,2	13,7	-51,9	13,7	25,3	13,7	164,0	-2,5	106,3	111,2	14,6	-52,0	16,9	-52,0	16,9	164,7	-2,5	260,3	0,8	37,3	-45,1	46,4	-179,6	0,0	46,0	-2,5	0,0	108,7	6,1	-52,0	9,6	179,6	18,9	161,9	-2,7	152,8	111,2	14,0	-52,0	15,4	-52,0	15,4	164,7	-2,7	236,1	
280,0	1	99720,0	1	99719,0	14,7	161,4	-2,7	2000	NaN	NaN	C	12192	72,9	70,9	56	59,3561725	24,7127694	6620038,53	1050967,95	-50,4	225,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	111,5	14,1	-51,2	14,6	-50,4	14,7	161,4	-2,7	225,8	109,6	12,9	-50,7	12,9	28,9	12,9	159,4	-2,5	96,5	108,5	14,7	-50,7	16,1	-50,4	16,1	158,9	-2,5	260,5	1,1	37,9	-47,6	45,7	-179,5	0,0	50,3	-2,5	0,0	106,2	6,0	-51,2	9,0	179,6	18,6	157,2	-2,7	149,1	111,5	14,1	-51,2	14,6	-50,4	14,7	161,4	-2,7	225,8	
281,0	1	99719,0	1	99718,0	14,2	163,8	-2,5	2000	NaN	NaN	C	12242	72,9	70,9	56	59,3561809	24,7127756	6620039,52	1050968,16	-52,1	208,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	111,7	12,8	-52,6	13,6	-52,1	14,2	163,8	-2,5	208,6	111,0	12,1	-52,1	12,1	19,2	12,1	162,0	-2,3	87,2	108,7	14,2	-52,1	15,9	-49,4	15,9	160,5	-2,3	270,6	0,8	37,8	-43,9	45,6	-179,8	0,0	44,7	-2,3	0,0	108,7	5,5	-52,6	8,8	179,4	18,9	161,2	-2,5	146,5	111,7	12,8	-52,6	13,6	-52,1	14,2	163,8	-2,5	208,6	
282,0	1	99718,0	1	99717,0	14,2	163,4	-2,6	2000	NaN	NaN	C	12285	72,8	70,9	56	59,3561882	24,7127809	6620040,37	1050968,34	-53,0	213,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	109,3	13,3	-53,0	14,2	-53,0	14,2	163,4	-2,6	213,3	109,3	12,4	-53,0	12,4	31,6	12,4	160,7	-2,3	91,4	106,5	14,4	-53,0	16,3	-53,0	16,3	158,1	-2,3	273,9	0,8	37,6	-47,6	45,5	-179,5	0,0	48,4	-2,3	0,0	106,5	5,7	-53,0	9,0	179,5	19,1	160,7	-2,6	147,0	109,3	13,3	-53,0	14,2	-53,0	14,2	163,4	-2,6	213,3	
283,0	1	99717,0	1	99716,0	14,4	164,6	-2,6	2000	NaN	NaN	C	12336	72,7	70,9	56	59,3561966	24,7127870	6620041,35	1050968,55	-50,0	223,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	111,8	13,2	-50,0	14,4	-50,0	14,4	164,6	-2,6	223,9	111,8	12,5	-50,0	12,5	27,7	12,5	164,4	-2,4	97,6	110,1	14,0	-50,0	15,6	-50,0	15,6	159,5	-2,4	267,1	0,8	37,8	-47,0	45,8	-179,4	0,0	47,8	-2,4	0,0	110,1	5,5	-50,0	8,8	179,5	17,8	158,6	-2,6	145,9	111,8	13,2	-50,0	14,4	-50,0	14,4	164,6	-2,6	223,9	
284,0	1	99716,0	1	99715,0	15,3	162,3	-2,7	2000	NaN	NaN	C	12379	72,7	70,9	56	59,3562039	24,7127922	6620042,20	1050968,72	-50,7	232,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	110,0	13,4	-50,7	15,3	-50,7	15,3	162,3	-2,7	232,1	110,0	13,3	-50,3	13,3	29,8	13,3	159,4	-2,4	95,5	108,7	14,0	-50,7	16,8	-50,7	16,8	160,9	-2,4	262,7	0,8	37,3	-44,7	45,8	-179,3	0,0	45,5	-2,4	0,0	108,0	5,6	-50,7	9,6	179,4	19,1	160,2	-2,7	152,2	110,0	13,4	-50,7	15,3	-50,7	15,3	162,3	-2,7	232,1	
285,0	1	99715,0	1	99714,0	14,6	160,0	-2,5	2000	NaN	NaN	C	12436	72,7	70,9	56	59,3562136	24,7127992	6620043,33	1050968,95	-49,7	218,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	110,8	13,0	-49,7	14,6	-49,7	14,6	160,0	-2,5	218,5	110,8	12,8	-48,0	12,8	28,3	12,8	160,0	-2,3	89,5	110,1	13,9	-48,7	15,9	-48,7	15,9	158,9	-2,3	252,8	0,8	37,2	-45,0	45,1	-179,3	0,0	47,4	-2,3	0,0	110,1	5,5	-49,7	9,1	179,4	17,9	158,9	-2,5	150,4	110,8	13,0	-49,7	14,6	-49,7	14,6	160,0	-2,5	218,5	
286,0	1	99714,0	1	99713,0	14,4	162,7	-2,6	2000	NaN	NaN	C	12486	72,6	70,9	56	59,3562220	24,7128052	6620044,31	1050969,16	-51,3	219,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	111,4	13,5	-54,3	14,4	-51,3	14,4	162,7	-2,6	219,6	111,4	13,4	-54,3	13,4	31,3	13,4	162,0	-2,4	104,5	110,1	13,6	-54,3	15,2	-54,3	15,2	162,7	-2,4	245,5	88,6	36,1	-46,2	44,8	-179,6	0,0	141,7	-2,4	0,0	110,1	5,8	-54,3	8,8	179,3	17,6	162,7	-2,6	149,1	111,4	13,5	-54,3	14,4	-51,3	14,4	162,7	-2,6	219,6	
287,0	1	99713,0	1	99712,0	14,6	162,2	-2,6	2000	NaN	NaN	C	12536	72,6	70,9	56	59,3562305	24,7128113	6620045,30	1050969,36	-53,1	222,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	109,2	12,8	-53,1	14,6	-53,1	14,6	162,2	-2,6	222,2	111,4	13,1	-51,8	13,1	33,7	13,1	162,2	-2,4	100,8	108,6	13,0	-53,1	15,4	-53,1	15,4	162,2	-2,4	236,0	0,8	35,6	-46,8	44,8	-179,7	0,0	47,7	-2,4	0,0	108,5	5,2	-55,0	8,9	179,4	17,2	162,2	-2,6	144,5	109,2	12,8	-53,1	14,6	-53,1	14,6	162,2	-2,6	222,2	
288,0	1	99712,0	1	99711,0	14,5	167,2	-2,6	2000	NaN	NaN	C	12587	72,6	70,9	56	59,3562389	24,7128173	6620046,28	1050969,57	-53,7	215,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	112,8	13,3	-54,4	14,5	-53,7	14,5	167,2	-2,6	215,2	112,8	13,4	-54,4	13,4	33,1	13,4	167,2	-2,4	105,0	112,8	13,4	-54,4	15,3	-53,7	15,3	167,2	-2,4	229,1	0,8	35,7	-47,5	44,4	-179,2	0,0	50,2	-2,4	0,0	112,8	5,9	-54,4	8,7	179,4	17,4	167,2	-2,6	147,8	112,8	13,3	-54,4	14,5	-53,7	14,5	167,2	-2,6	215,2	
289,0	1	99711,0	1	99710,0	14,6	166,0	-2,6	2000	NaN	NaN	C	12637	72,5	70,9	56	59,3562474	24,7128234	6620047,27	1050969,78	-53,6	218,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	111,8	13,3	-54,4	14,6	-53,6	14,6	166,0	-2,6	218,9	112,9	13,0	-54,3	13,0	30,7	13,0	165,4	-2,4	98,1	111,6	13,3	-54,4	15,0	-53,6	15,1	165,4	-2,4	228,2	0,9	35,7	-48,7	44,2	-179,5	0,0	50,2	-2,4	0,0	111,6	5,9	-54,4	8,9	179,3	16,9	165,3	-2,6	146,5	111,8	13,3	-54,4	14,6	-53,6	14,6	166,0	-2,6	218,9	
290,0	1	99710,0	1	99709,0	14,7	165,2	-2,6	2000	NaN	NaN	C	12687	72,4	70,9	56	59,3562558	24,7128296	6620048,25	1050969,99	-56,2	227,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	110,1	13,4	-56,2	14,7	-56,2	14,7	165,2	-2,6	227,6	110,7	14,3	-53,7	14,3	30,7	14,3	165,2	-2,4	103,9	110,1	13,3	-56,2	15,5	-56,2	15,5	165,2	-2,4	226,9	0,9	35,1	-47,5	44,9	-179,3	0,0	48,3	-2,4	0,0	110,1	5,7	-56,3	8,8	179,3	17,6	165,2	-2,6	148,8	110,1	13,4	-56,2	14,7	-56,2	14,7	165,2	-2,6	227,6	
291,0	1	99709,0	1	99708,0	14,7	167,4	-2,8	2000	NaN	NaN	C	12736	72,4	70,9	56	59,3562642	24,7128357	6620049,23	1050970,20	-55,6	223,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	113,0	13,2	-55,6	14,7	-55,6	14,7	167,4	-2,8	223,1	113,0	13,8	-53,7	13,8	30,1	13,8	166,4	-2,5	101,9	111,6	13,3	-55,6	15,3	-55,6	15,3	166,4	-2,5	231,9	0,8	35,3	-48,7	44,6	-179,6	0,0	50,2	-2,5	0,0	110,8	5,5	-55,6	9,2	179,4	17,4	166,4	-2,8	146,7	113,0	13,2	-55,6	14,7	-55,6	14,7	167,4	-2,8	223,1	
292,0	1	99708,0	1	99707,0	14,8	168,6	-2,8	2000	NaN	NaN	C	12786	72,4	70,9	56	59,3562726	24,7128419	6620050,21	1050970,41	-52,5	222,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	113,6	13,3	-52,5	14,8	-52,5	14,8	168,6	-2,8	222,5	113,6	13,3	-52,5	13,3	25,8	13,3	168,6	-2,6	99,1	113,6	14,0	-52,5	15,6	-52,5	15,6	168,6	-2,6	246,3	0,8	36,1	-47,5	44,7	-179,5	0,0	54,5	-2,6	0,0	110,8	5,7	-54,3	9,1	179,5	18,3	166,5	-2,8	143,9	113,6	13,3	-52,5	14,8	-52,5	14,8	168,6	-2,8	222,5	
293,0	1	99707,0	1	99706,0	15,0	165,9	-2,8	2000	NaN	NaN	C	12829	72,4	70,9	56	59,3562799	24,7128471	6620051,05	1050970,58	-54,1	226,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	111,7	13,5	-54,1	15,0	-54,1	15,0	165,9	-2,8	226,7	111,7	13,7	-54,1	13,7	23,1	13,7	165,9	-2,6	106,2	109,5	14,0	-54,1	15,9	-54,1	15,9	165,9	-2,6	250,5	0,8	36,0	-48,7	45,0	-179,3	0,0	50,8	-2,6	0,0	109,5	5,6	-55,7	9,4	179,2	18,2	165,3	-2,8	151,4	111,7	13,5	-54,1	15,0	-54,1	15,0	165,9	-2,8	226,7	
294,0	1	99706,0	1	99705,0	14,6	162,7	-2,8	2000	NaN	NaN	C	12886	72,3	70,9	56	59,3562895	24,7128541	6620052,18	1050970,82	-49,7	219,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	112,1	14,1	-51,5	14,6	-49,7	14,6	162,7	-2,8	219,4	111,7	13,5	-51,5	13,5	23,7	13,5	161,3	-2,6	94,0	110,4	14,5	-51,5	15,3	-51,5	15,3	161,3	-2,6	245,1	96,2	36,4	-48,1	44,8	-179,3	0,0	144,1	-2,6	0,0	108,6	6,1	-51,5	9,1	179,5	18,5	161,6	-2,8	148,3	112,1	14,1	-51,5	14,6	-49,7	14,6	162,7	-2,8	219,4	
295,0	1	99705,0	1	99704,0	14,9	160,5	-2,8	2000	NaN	NaN	C	12936	72,2	70,9	56	59,3562979	24,7128602	6620053,16	1050971,03	-50,6	222,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	108,4	13,5	-53,6	14,9	-50,6	14,9	160,5	-2,8	222,5	109,3	13,2	-51,8	13,2	18,1	13,2	161,3	-2,6	88,1	108,4	14,6	-51,8	15,5	-51,3	15,5	160,5	-2,6	245,2	2,0	36,0	-47,5	44,6	-179,5	0,0	51,4	-2,6	0,0	108,4	5,9	-53,6	9,1	179,5	18,5	160,5	-2,8	148,7	108,4	13,5	-53,6	14,9	-50,6	14,9	160,5	-2,8	222,5	
296,0	1	99704,0	1	99703,0	14,0	166,5	-2,8	2000	NaN	NaN	C	12978	72,2	70,9	56	59,3563051	24,7128654	6620054,00	1050971,20	-52,7	213,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	112,9	13,5	-55,6	13,6	-52,7	14,0	166,5	-2,8	213,1	112,7	12,5	-55,6	12,5	29,2	12,5	166,5	-2,6	97,4	112,7	14,4	-55,6	15,1	-52,7	15,2	166,5	-2,6	254,2	1,4	36,4	-47,8	44,2	-179,4	0,0	53,3	-2,6	0,0	112,7	5,7	-55,6	8,5	179,4	18,6	166,1	-2,8	143,3	112,9	13,5	-55,6	13,6	-52,7	14,0	166,5	-2,8	213,1	
297,0	1	99703,0	1	99702,0	13,8	165,2	-2,8	2000	NaN	NaN	C	13035	72,2	70,9	56	59,3563147	24,7128723	6620055,12	1050971,44	107,8	211,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	112,4	13,4	-53,1	13,5	107,8	13,8	165,2	-2,8	211,7	109,7	12,2	-51,9	12,2	21,6	12,2	164,4	-2,6	86,5	109,3	14,3	-51,9	15,1	-51,6	15,2	163,9	-2,6	256,1	90,9	36,3	-50,3	43,8	-179,4	0,0	138,8	-2,6	0,0	107,4	5,7	-54,4	8,6	179,3	18,2	162,7	-2,8	140,5	112,4	13,4	-53,1	13,5	107,8	13,8	165,2	-2,8	211,7	
298,0	1	99702,0	1	99701,0	14,6	166,9	-2,8	2000	NaN	NaN	C	13084	72,1	70,9	56	59,3563231	24,7128784	6620056,10	1050971,65	-50,6	220,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	113,9	13,7	-53,7	14,1	-50,6	14,6	166,9	-2,8	220,5	110,7	12,7	-53,7	12,7	22,8	12,7	164,4	-2,5	90,1	109,2	14,6	-53,7	15,6	-53,7	15,8	162,4	-2,5	255,6	87,9	36,4	-49,4	44,6	-179,5	0,0	134,8	-2,5	0,0	108,4	5,8	-53,7	9,0	179,6	18,9	162,4	-2,8	143,6	113,9	13,7	-53,7	14,1	-50,6	14,6	166,9	-2,8	220,5	
299,0	1	99701,0	1	99700,0	13,9	166,3	-2,7	2000	NaN	NaN	C	13134	72,1	70,9	56	59,3563315	24,7128845	6620057,08	1050971,85	-53,7	204,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	110,7	13,1	-55,6	13,5	-53,7	13,9	166,3	-2,7	204,5	110,7	12,2	-54,3	12,2	17,5	12,2	165,3	-2,6	85,4	110,7	14,3	-54,3	14,8	-53,7	14,8	164,5	-2,6	245,3	78,9	35,9	-49,3	43,8	-179,3	0,0	127,6	-2,6	0,0	108,7	5,6	-55,6	8,5	179,7	18,0	164,9	-2,7	139,2	110,7	13,1	-55,6	13,5	-53,7	13,9	166,3	-2,7	204,5	
